stamp_ns,ns,class_id,score,meas_u,meas_v,proj_u,proj_v,reproj_px,cam_x,cam_y,cam_z,world_x,world_y,world_z,disp_med,mad,consistency
137480000000,drone1,4,0.960934,202,65,202,65,0,-0.694118,-1.02941,2.24331,14.9034,-1.25903,9.99328,17,16.125,OK_right
137480000000,drone1,3,0.944178,562,288,562,288,0,12.9067,2.56,20.3393,28.3111,2.39878,-8.23267,1.875,1.75,MISMATCH_expected_left
137500000000,drone1,4,0.960713,81,56,81,56,0,-23.9,-18.4,38.1362,56.0699,-18.3868,21.8643,1,0.9375,OK_right
137500000000,drone1,3,0.943126,489,309,489,309,0,8.45,3.45,19.0681,28.3547,3.29015,-3.62133,2,1.9375,MISMATCH_expected_left
137560000000,drone1,4,0.960478,81,56,81,56,0,-23.9,-18.4,38.1362,56.084,-18.3868,21.831,1,0.9375,OK_right
137560000000,drone1,3,0.941565,500,360,500,360,0,3.31034,2.2069,7.01356,18.3033,1.99265,4.77332,5.4375,5.25,MISMATCH_expected_left
137580000000,drone1,4,0.960697,80,56,80,56,0,-24,-18.4,38.1362,56.1263,-18.3864,21.8964,1,0.8125,OK_right
137612000000,drone1,4,0.96022,80,56,80,56,0,-24,-18.4,38.1362,56.1414,-18.3861,21.8622,1,0.1875,OK_right
137612000000,drone1,3,0.940235,499,309,499,309,0,8.95,3.45,19.0681,28.1931,3.28623,-4.13617,2,1.8125,MISMATCH_expected_left
137668000000,drone1,4,0.960105,80,56,80,56,0,-24,-18.4,38.1362,56.1469,-18.3864,21.8591,1,0.75,OK_right
137668000000,drone1,3,0.941689,562,285,562,285,0,19.36,3.6,30.509,36.115,3.47256,-17.4242,1.25,1.0625,MISMATCH_expected_left
137708000000,drone1,4,0.960543,80,56,80,56,0,-24,-18.4,38.1362,56.1512,-18.3866,21.8599,1,0.8125,OK_right
137708000000,drone1,3,0.943669,551,319,551,319,0,5.20563,1.78028,8.59408,19.2773,1.56705,2.49209,4.4375,4.25,MISMATCH_expected_left
137808000000,drone1,4,0.960052,80,56,80,56,0,-24,-18.4,38.1362,56.1556,-18.3869,21.8607,1,0.9375,OK_right
137808000000,drone1,3,0.943934,514,360,514,360,0,12.416,7.68,24.4072,32.2805,7.53336,-9.00834,1.5625,1.5,MISMATCH_expected_left
137808000000,drone1,4,0.961624,80,56,80,56,0,-24,-18.4,38.1362,56.1581,-18.388,21.8686,1,0.75,OK_right
137808000000,drone1,3,0.943781,487,309,487,309,0,8.09697,3.34545,18.4903,27.9071,3.17671,-3.1491,2.0625,2,MISMATCH_expected_left
137844000000,drone1,4,0.962264,81,56,81,56,0,-23.9,-18.4,38.1362,56.1307,-18.3894,21.7818,1,0.875,OK_right
137844000000,drone1,3,0.943703,494,323,494,323,0,3.52405,1.68101,7.7238,18.949,1.46472,4.3583,4.9375,4.625,MISMATCH_expected_left
137860000000,drone1,4,0.96294,80,57,80,57,0,-24,-18.3,38.1362,56.1608,-18.2903,21.8862,1,0.875,OK_right
137860000000,drone1,3,0.943992,487,309,487,309,0,12.1455,5.01818,27.7355,35.5828,4.88869,-9.69996,1.375,1.25,MISMATCH_expected_left
137932000000,drone1,4,0.962809,80,57,80,57,0,-24,-18.3,38.1362,56.1644,-18.291,21.8862,1,0.9375,OK_right
137936000000,drone1,3,0.943893,562,289,562,289,0,17.6,3.56364,27.7355,34.0116,3.42119,-14.9186,1.375,1.1875,MISMATCH_expected_left
137956000000,drone1,4,0.962438,80,57,80,57,0,-24,-18.3,38.1362,56.1686,-18.2916,21.8831,1,0.875,OK_right
137956000000,drone1,3,0.943064,510,306,510,306,0,6.90909,2.4,13.8677,23.8528,2.20706,-0.662877,2.75,2.4375,MISMATCH_expected_left
137972000000,drone1,4,0.962732,80,57,80,57,0,-24,-18.3,38.1362,56.1734,-18.2922,21.8797,1,0.375,OK_right
137972000000,drone1,3,0.944098,551,321,551,321,0,5.35652,1.87826,8.84319,19.5015,1.66125,2.28151,4.3125,3.6875,MISMATCH_expected_left
137992000000,drone1,4,0.962958,80,56,80,56,0,-24,-18.4,38.1362,56.1786,-18.393,21.8742,1,0.3125,OK_right
137992000000,drone1,3,0.943539,552,299,552,299,0,5.5403,1.40896,9.10716,19.7058,1.19253,2.02844,4.1875,3.5,MISMATCH_expected_left
138008000000,drone1,4,0.962967,80,57,80,57,0,-24,-18.3,38.1362,56.1829,-18.294,21.8677,1,0.125,OK_right
138008000000,drone1,3,0.9454,499,307,499,307,0,9.23871,3.45806,19.6832,28.7408,3.28962,-4.58634,1.9375,1.875,MISMATCH_expected_left
138028000000,drone1,4,0.961241,86,57,86,57,0,-23.4,-18.3,38.1362,56.0139,-18.2964,21.2865,1,0.8125,OK_right
138028000000,drone1,3,0.946079,574,274,574,274,0,25.4,3.4,38.1362,41.6989,3.29384,-25.4176,1,0.9375,MISMATCH_expected_left
138060000000,drone1,4,0.960706,80,57,80,57,0,-24,-18.3,38.1362,56.1938,-18.2952,21.8545,1,0.875,OK_right
138060000000,drone1,3,0.947709,507,306,507,306,0,13.6,4.8,27.7355,35.171,4.66367,-11.1072,1.375,1.1875,MISMATCH_expected_left
138076000000,drone1,4,0.960428,81,57,81,57,0,-23.9,-18.3,38.1362,56.1705,-18.295,21.753,1,0.875,OK_right
138076000000,drone1,3,0.947676,512,312,512,312,0,6.4,2.4,12.7121,22.9083,2.19872,0.152194,3,2.5,MISMATCH_expected_left
138100000000,drone1,4,0.960633,81,57,81,57,0,-23.9,-18.3,38.1362,56.1763,-18.2946,21.7472,1,0.0625,OK_right
138100000000,drone1,3,0.947296,510,306,510,306,0,9.5,3.3,19.0681,28.0827,3.12462,-4.66643,2,1.75,MISMATCH_expected_left
138152000000,drone1,4,0.961606,86,57,86,57,0,-23.4,-18.3,38.1362,56.0331,-18.2961,21.2753,1,0.125,OK_right
138152000000,drone1,3,0.94719,552,301,552,301,0,4.75897,1.25128,7.82282,18.7228,1.02628,3.14605,4.875,4,MISMATCH_expected_left
138172000000,drone1,4,0.959752,81,57,81,57,0,-23.9,-18.3,38.1362,56.1788,-18.2955,21.7652,1,0.875,OK_right
138172000000,drone1,3,0.94627,566,287,566,287,0,15.1385,2.89231,23.4685,30.6696,2.72667,-11.3348,1.625,1.5,MISMATCH_expected_left
138240000000,drone1,4,0.960479,81,57,81,57,0,-23.9,-18.3,38.1362,56.1789,-18.2962,21.7768,1,0.9375,OK_right
138240000000,drone1,3,0.947879,511,306,511,306,0,10.9143,3.77143,21.7921,30.2974,3.60644,-6.80185,1.75,1.5625,MISMATCH_expected_left
138364000000,drone1,4,0.961605,80,57,80,57,0,-24,-18.3,38.1362,56.216,-18.2958,21.8564,1,0.875,OK_right
138364000000,drone1,3,0.94872,574,275,574,275,0,25.4,3.5,38.1362,41.7199,3.38618,-25.4231,1,0.875,MISMATCH_expected_left
138416000000,drone1,4,0.9619,80,57,80,57,0,-24,-18.3,38.1362,56.2289,-18.2952,21.8239,1,0.125,OK_right
138416000000,drone1,3,0.94823,551,298,551,298,0,5.43529,1.36471,8.97323,19.6358,1.14072,2.15635,4.25,3.625,MISMATCH_expected_left
138436000000,drone1,4,0.962504,80,59,80,59,0,-24,-18.1,38.1362,56.2421,-18.0945,21.7871,1,0.125,OK_right
138436000000,drone1,3,0.948232,508,286,508,286,0,6.68444,1.63556,13.5596,23.652,1.43056,-0.387221,2.8125,2.5,MISMATCH_expected_left
138508000000,drone1,4,0.963181,80,59,80,59,0,-24,-18.1,38.1362,56.2326,-18.0926,21.8379,1,0.125,OK_right
138508000000,drone1,3,0.948039,513,289,513,289,0,18.1647,4.61176,35.8929,41.6696,4.49401,-17.867,1.0625,0.875,MISMATCH_expected_left
138536000000,drone1,4,0.966785,184,68,184,68,0,-0.794161,-1.00438,2.22693,15.0244,-1.24915,10.0893,17.125,16.1875,OK_right
138536000000,drone1,3,0.949743,513,290,513,290,0,11.437,2.96296,22.5993,30.9668,2.79515,-7.51348,1.6875,1.5625,MISMATCH_expected_left
138552000000,drone1,4,0.969302,182,68,182,68,0,-0.808791,-1.00806,2.23509,15.0401,-1.25273,10.107,17.0625,16.125,OK_right
138552000000,drone1,3,0.949714,498,309,498,309,0,12.9455,5.01818,27.7355,35.4924,4.8769,-10.3843,1.375,1.3125,MISMATCH_expected_left
138568000000,drone1,4,0.966596,181,69,181,69,0,-0.811679,-0.99854,2.22693,15.0365,-1.24349,10.1142,17.125,16.1875,OK_right
138568000000,drone1,3,0.950444,500,309,500,309,0,10.6667,4.08889,22.5993,31.245,3.92656,-6.71495,1.6875,1.5625,MISMATCH_expected_left
138668000000,drone1,4,0.966903,181,67,181,67,0,-0.808727,-1.00655,2.21884,15.0316,-1.25195,10.1139,17.1875,16.25,OK_right
138668000000,drone1,3,0.950397,515,365,515,365,0,9.75,6.25,19.0681,28.1095,6.07103,-4.83221,2,1.875,MISMATCH_expected_left
138700000000,drone1,4,0.966949,190,70,190,70,0,-0.753623,-0.985507,2.2108,15.0116,-1.23148,10.0636,17.25,16.3125,OK_right
138700000000,drone1,3,0.950027,501,309,501,309,0,10.3429,3.94286,21.7921,30.5615,3.77778,-6.18323,1.75,1.6875,MISMATCH_expected_left
138736000000,drone1,4,0.968769,180,71,180,71,0,-0.802867,-0.969176,2.18702,15.0074,-1.21546,10.1176,17.4375,16.5,OK_right
138736000000,drone1,3,0.950198,549,317,549,317,0,6.21017,2.08814,10.342,20.7871,1.87023,1.05629,3.6875,2.875,MISMATCH_expected_left
138736000000,drone1,4,0.967378,186,72,186,72,0,-0.779636,-0.977455,2.21884,15.0355,-1.22377,10.0862,17.1875,16.25,OK_right
138736000000,drone1,3,0.950193,508,310,508,310,0,13.6727,5.09091,27.7355,35.2785,4.94916,-11.1013,1.375,1.0625,MISMATCH_expected_left
138756000000,drone1,4,0.968463,177,72,177,72,0,-0.805634,-0.946479,2.14852,14.9798,-1.19327,10.1313,17.75,16.75,OK_right
138756000000,drone1,3,0.949787,563,276,563,276,0,24.3,3.6,38.1362,42.1733,3.4887,-24.2878,1,0.75,MISMATCH_expected_left
138768000000,drone1,4,0.967357,172,67,172,67,0,-0.830877,-0.971228,2.14098,14.984,-1.21812,10.1576,17.8125,16.8125,OK_right
138768000000,drone1,3,0.949525,504,309,504,309,0,15.4947,5.81053,32.1147,38.9261,5.68662,-14.1332,1.1875,1.0625,MISMATCH_expected_left
138788000000,drone1,4,0.968375,170,68,170,68,0,-0.84507,-0.969014,2.14852,14.9988,-1.21593,10.1689,17.75,16.75,OK_right
138788000000,drone1,3,0.949624,485,312,485,312,0,12,5.23636,27.7355,35.7429,5.09719,-9.52942,1.375,1.25,MISMATCH_expected_left
138864000000,drone1,4,0.968662,170,68,170,68,0,-0.84507,-0.969014,2.14852,15.0028,-1.21604,10.1687,17.75,16.8125,OK_right
138864000000,drone1,3,0.950345,563,266,563,266,0,21.6,2.31111,33.8989,38.8767,2.18336,-20.5088,1.125,0.9375,MISMATCH_expected_left
138900000000,drone1,4,0.966618,172,67,172,67,0,-0.830877,-0.971228,2.14098,14.9954,-1.2184,10.1569,17.8125,16.875,OK_right
138900000000,drone1,3,0.95021,563,267,563,267,0,19.44,2.16,30.509,36.2541,2.01914,-17.4663,1.25,1,MISMATCH_expected_left
138912000000,drone1,4,0.966619,141,58,141,58,0,-0.997909,-1.01463,2.12606,15.034,-1.26153,10.3206,17.9375,17,OK_right
138912000000,drone1,3,0.949877,508,308,508,308,0,15.04,5.44,30.509,37.5088,5.30916,-13.2628,1.25,1.125,MISMATCH_expected_left
138928000000,drone1,4,0.965258,182,72,182,72,0,-0.8,-0.973913,2.2108,15.0622,-1.22084,10.1059,17.25,16.3125,OK_right
138928000000,drone1,3,0.950502,492,367,492,367,0,6.11556,4.51556,13.5596,23.8833,4.31389,0.190853,2.8125,2.5,MISMATCH_expected_left
138940000000,drone1,4,0.966367,142,58,142,58,0,-0.992334,-1.01463,2.12606,15.0415,-1.26135,10.3138,17.9375,17,OK_right
138940000000,drone1,3,0.950611,554,308,554,308,0,4.68,1.36,7.62725,18.6438,1.12994,3.2865,5,4.3125,MISMATCH_expected_left
139000000000,drone1,4,0.966014,182,68,182,68,0,-0.802909,-1.00073,2.21884,15.0796,-1.2469,10.1046,17.1875,16.25,OK_right
139000000000,drone1,3,0.949939,517,366,517,366,0,9.27059,5.92941,17.9465,27.1573,5.74464,-4.11181,2.125,2.0625,MISMATCH_expected_left
139032000000,drone1,4,0.965784,170,68,170,68,0,-0.842105,-0.965614,2.14098,15.0208,-1.21164,10.1639,17.8125,16.875,OK_right
139032000000,drone1,3,0.949446,515,309,515,309,0,17.3333,6.13333,33.8989,40.0693,6.01601,-16.4752,1.125,0.9375,MISMATCH_expected_left
139052000000,drone1,4,0.966832,183,58,183,58,0,-0.763763,-1.01463,2.12606,14.9888,-1.25999,10.0929,17.9375,17,OK_right
139052000000,drone1,3,0.949872,492,310,492,310,0,14.4842,5.89474,32.1147,39.1949,5.77522,-13.2337,1.1875,1.0625,MISMATCH_expected_left
139100000000,drone1,4,0.969159,138,58,138,58,0,-1.01111,-1.01111,2.11868,15.0578,-1.25467,10.3321,18,17.0625,OK_right
139100000000,drone1,3,0.949768,504,311,504,311,0,15.4947,5.97895,32.1147,38.9074,5.8586,-14.1968,1.1875,0.9375,MISMATCH_expected_left
139100000000,drone1,4,0.96728,147,58,147,58,0,-0.96446,-1.01463,2.12606,15.0553,-1.257,10.2857,17.9375,17,OK_right
139100000000,drone1,3,0.950259,503,310,503,310,0,16.2667,6.22222,33.8989,40.3955,6.11119,-15.4511,1.125,1.0625,MISMATCH_expected_left
139136000000,drone1,4,0.968214,147,58,147,58,0,-0.96446,-1.01463,2.12606,15.0592,-1.25568,10.2859,17.9375,16.9375,OK_right
139136000000,drone1,3,0.950649,574,277,574,277,0,25.4,3.7,38.1362,41.8124,3.59249,-25.4185,1,0.8125,MISMATCH_expected_left
139200000000,drone1,4,0.967794,196,58,196,58,0,-0.69614,-1.02175,2.14098,14.9997,-1.26173,10.025,17.8125,16.875,OK_right
139200000000,drone1,3,0.95154,559,294,559,294,0,17.3818,3.92727,27.7355,34.1965,3.78374,-14.7219,1.375,1.3125,MISMATCH_expected_left
139240000000,drone1,4,0.970652,179,58,179,58,0,-0.788811,-1.01818,2.1335,15.0232,-1.25656,10.1159,17.875,16.875,OK_right
139240000000,drone1,3,0.952186,517,367,517,367,0,4.84923,3.12615,9.38738,20.298,2.91391,2.60816,4.0625,3.375,MISMATCH_expected_left
139264000000,drone1,4,0.970517,180,58,180,58,0,-0.783217,-1.01818,2.1335,15.0249,-1.25544,10.1106,17.875,16.875,OK_right
139264000000,drone1,3,0.952381,509,312,509,312,0,9.45,3.6,19.0681,28.2201,3.43029,-4.61224,2,1.9375,MISMATCH_expected_left
139296000000,drone1,4,0.969176,194,58,194,58,0,-0.702439,-1.01463,2.12606,14.997,-1.25145,10.0355,17.9375,17,OK_right
139296000000,drone1,3,0.952709,560,294,560,294,0,16.6957,3.75652,26.5296,33.2479,3.61029,-13.7186,1.4375,1.25,MISMATCH_expected_left
139300000000,drone1,4,0.966565,170,58,170,58,0,-0.836237,-1.01463,2.12606,15.0387,-1.25048,10.1635,17.9375,17,OK_right
139300000000,drone1,3,0.952711,572,281,572,281,0,23.7176,3.85882,35.8929,40.1584,3.74615,-23.1664,1.0625,0.8125,MISMATCH_expected_left
139352000000,drone1,4,0.96236,143,59,143,59,0,-0.98676,-1.00906,2.12606,15.0856,-1.24385,10.308,17.9375,17,OK_right
139352000000,drone1,3,0.953304,514,369,514,369,0,9.40606,6.25455,18.4903,27.6708,6.0826,-4.40573,2.0625,2,MISMATCH_expected_left
139400000000,drone1,4,0.959996,125,72,125,72,0,-1.09091,-0.93986,2.1335,15.1254,-1.17384,10.4069,17.875,16.875,OK_right
139400000000,drone1,3,0.951929,494,367,494,367,0,3.712,2.70933,8.13573,19.4499,2.49613,4.06327,4.6875,3.875,MISMATCH_expected_left
139460000000,drone1,4,0.960529,146,70,146,70,0,-0.973427,-0.951049,2.1335,15.094,-1.18478,10.2959,17.875,16.875,OK_right
139460000000,drone1,3,0.952623,483,359,483,359,0,13.04,9.52,30.509,38.1151,9.4055,-11.362,1.25,1.125,MISMATCH_expected_left
139492000000,drone1,4,0.960462,169,69,169,69,0,-0.847719,-0.96,2.14098,15.0679,-1.19355,10.175,17.8125,16.8125,OK_right
139492000000,drone1,3,0.952534,562,281,562,281,0,24.2,4.1,38.1362,42.2199,4.00105,-24.2407,1,0.8125,MISMATCH_expected_left
139500000000,drone1,4,0.960502,182,60,182,60,0,-0.769338,-1.00348,2.12606,15.0343,-1.23737,10.1057,17.9375,16.9375,OK_right
139500000000,drone1,3,0.952579,560,293,560,293,0,14.2222,3.14074,22.5993,30.2532,2.98144,-10.1837,1.6875,1.625,MISMATCH_expected_left
139540000000,drone1,4,0.960708,146,69,146,69,0,-0.973427,-0.956643,2.1335,15.1035,-1.19008,10.3002,17.875,16.875,OK_right
139540000000,drone1,3,0.95268,496,369,496,369,0,3.80541,2.78919,8.24568,19.5442,2.5772,3.95081,4.625,3.9375,MISMATCH_expected_left
139592000000,drone1,4,0.960923,180,68,180,68,0,-0.788732,-0.969014,2.14852,15.0677,-1.20292,10.1203,17.75,16.75,OK_right
139592000000,drone1,3,0.952397,497,313,497,313,0,12.313,5.07826,26.5296,34.5622,4.94386,-9.49712,1.4375,1.3125,MISMATCH_expected_left
139692000000,drone1,4,0.960885,197,60,197,60,0,-0.688112,-1.00699,2.1335,15.029,-1.24151,10.029,17.875,16.875,OK_right
139692000000,drone1,3,0.952479,575,283,575,283,0,22.6667,3.82222,33.8989,38.6236,3.70263,-21.5408,1.125,1,MISMATCH_expected_left
139780000000,drone1,4,0.96084,164,60,164,60,0,-0.872727,-1.00699,2.1335,15.0867,-1.24133,10.2063,17.875,16.875,OK_right
139780000000,drone1,3,0.952193,513,370,513,370,0,9.65,6.5,19.0681,28.1968,6.33141,-4.78178,2,1.9375,MISMATCH_expected_left
139792000000,drone1,4,0.960794,182,60,182,60,0,-0.769338,-1.00348,2.12606,15.0536,-1.23836,10.1101,17.9375,16.9375,OK_right
139792000000,drone1,3,0.948614,513,370,513,370,0,9.65,6.5,19.0681,28.2019,6.33124,-4.78028,2,1.9375,MISMATCH_expected_left
139800000000,drone1,4,0.961289,197,60,197,60,0,-0.688112,-1.00699,2.1335,15.041,-1.24229,10.0306,17.875,16.875,OK_right
139800000000,drone1,3,0.950917,492,315,492,315,0,13.76,6,30.509,37.9685,5.88318,-12.0278,1.25,1.0625,MISMATCH_expected_left
139800000000,drone1,4,0.96132,184,75,184,75,0,-0.78556,-0.953069,2.20282,15.1391,-1.18804,10.1042,17.3125,16.3125,OK_right
139800000000,drone1,3,0.951935,546,331,546,331,0,4.6359,1.86667,7.82282,18.9306,1.64932,3.28496,4.875,4.125,MISMATCH_expected_left
139824000000,drone1,4,0.961528,182,75,182,75,0,-0.794245,-0.94964,2.19489,15.1383,-1.18489,10.1147,17.375,16.375,OK_right
139824000000,drone1,3,0.952482,564,298,564,298,0,12.5935,2.99355,19.6832,27.9702,2.8208,-7.77165,1.9375,1.8125,MISMATCH_expected_left
139840000000,drone1,4,0.961124,198,75,198,75,0,-0.689753,-0.932862,2.15611,15.0746,-1.16871,10.0241,17.6875,16.6875,OK_right
139840000000,drone1,3,0.94984,514,369,514,369,0,9.40606,6.25455,18.4903,27.7196,6.07987,-4.39653,2.0625,2,MISMATCH_expected_left
139896000000,drone1,4,0.960898,181,60,181,60,0,-0.777622,-1.00699,2.1335,15.0829,-1.24286,10.1129,17.875,16.9375,OK_right
139896000000,drone1,3,0.950914,571,269,571,269,0,11.4743,1.32571,17.4337,26.1187,1.13716,-6.0795,2.1875,2.125,MISMATCH_expected_left
139932000000,drone1,4,0.961114,179,61,179,61,0,-0.788811,-1.0014,2.1335,15.0904,-1.23734,10.1237,17.875,16.9375,OK_right
139932000000,drone1,3,0.95156,497,329,497,329,0,3.4963,1.75802,7.53309,18.9833,1.53823,4.44265,5.0625,4.375,MISMATCH_expected_left
139984000000,drone1,4,0.961365,80,62,80,62,0,-24,-17.8,38.1362,56.3751,-17.7842,21.9298,1,0.9375,OK_right
139988000000,drone1,3,0.953455,562,297,562,297,0,22.7765,5.36471,35.8929,40.5395,5.24645,-22.212,1.0625,0.9375,MISMATCH_expected_left
140020000000,drone1,4,0.962,203,79,203,79,0,-0.680727,-0.936727,2.21884,15.1479,-1.17248,10.0092,17.1875,16.25,OK_right
140020000000,drone1,3,0.949376,496,376,496,376,0,4.20299,3.24776,9.10716,20.3215,3.03732,3.3518,4.1875,3.8125,MISMATCH_expected_left
140060000000,drone1,4,0.961099,150,81,150,81,0,-0.971429,-0.908571,2.17921,15.1963,-1.14391,10.3049,17.5,16.625,OK_right
140060000000,drone1,3,0.949861,569,300,569,300,0,13.28,3.2,20.3393,28.5295,3.03195,-8.52492,1.875,1.8125,MISMATCH_expected_left
140100000000,drone1,4,0.961523,205,79,205,79,0,-0.673993,-0.94359,2.23509,15.17,-1.1796,10.0004,17.0625,16.1875,OK_right
140104000000,drone1,3,0.953599,552,307,552,307,0,4.82078,1.39221,7.92441,19.0391,1.17483,3.1081,4.8125,4.375,MISMATCH_expected_left
140156000000,drone1,4,0.961825,180,79,180,79,0,-0.817518,-0.940146,2.22693,15.2073,-1.17615,10.1371,17.125,16.75,OK_right
140156000000,drone1,3,0.955975,504,297,504,297,0,13.3818,4.14545,27.7355,35.5432,4.01584,-10.7833,1.375,1.3125,MISMATCH_expected_left
140200000000,drone1,4,0.962383,205,79,205,79,0,-0.669091,-0.936727,2.21884,15.1609,-1.17345,9.99414,17.1875,17.0625,OK_right
140200000000,drone1,3,0.95397,488,318,488,318,0,7.68,3.56571,17.4337,27.3024,3.39232,-2.38367,2.1875,2.0625,MISMATCH_expected_left
140200000000,drone1,4,0.9624,80,62,80,62,0,-24,-17.8,38.1362,56.3871,-17.7923,21.9627,1,0.875,OK_right
140200000000,drone1,3,0.951758,490,331,490,331,0,3.44304,1.84304,7.7238,19.2312,1.62575,4.46228,4.9375,4.3125,MISMATCH_expected_left
140228000000,drone1,4,0.962256,198,80,198,80,0,-0.712409,-0.934307,2.22693,15.189,-1.1726,10.0267,17.125,16.125,OK_right
140228000000,drone1,3,0.95063,516,372,516,372,0,8.71111,5.86667,16.9494,26.5087,5.68571,-3.26377,2.25,2.1875,MISMATCH_expected_left
140284000000,drone1,4,0.962482,80,61,80,61,0,-24,-17.9,38.1362,56.4209,-17.8934,21.8709,1,0.8125,OK_right
140284000000,drone1,3,0.951023,569,271,569,271,0,24.9,3.1,38.1362,42.0773,2.9937,-24.9287,1,0.8125,MISMATCH_expected_left
140300000000,drone1,4,0.962915,80,61,80,61,0,-24,-17.9,38.1362,56.4256,-17.8935,21.8677,1,0.9375,OK_right
140300000000,drone1,3,0.950377,497,317,497,317,0,14.9053,6.48421,32.1147,39.2063,6.36851,-13.6192,1.1875,1.0625,MISMATCH_expected_left
140352000000,drone1,4,0.963164,223,80,223,80,0,-0.570588,-0.941176,2.24331,15.1758,-1.18177,9.8805,17,16,OK_right
140352000000,drone1,3,0.952003,567,272,567,272,0,19.76,2.56,30.509,36.2832,2.42443,-17.7965,1.25,1.125,MISMATCH_expected_left
140384000000,drone1,4,0.963238,80,62,80,62,0,-24,-17.8,38.1362,56.4351,-17.7939,21.8606,1,0.9375,OK_right
140384000000,drone1,3,0.953474,487,316,487,316,0,13.36,6.08,30.509,38.1278,5.95883,-11.6781,1.25,1.125,MISMATCH_expected_left
140404000000,drone1,4,0.963264,80,62,80,62,0,-24,-17.8,38.1362,56.4399,-17.7946,21.8555,1,0.8125,OK_right
140404000000,drone1,3,0.955723,501,317,501,317,0,9.05,3.85,19.0681,28.4514,3.67681,-4.22591,2,1.875,MISMATCH_expected_left
140460000000,drone1,4,0.963333,80,61,80,61,0,-24,-17.9,38.1362,56.4452,-17.8952,21.8506,1,0.875,OK_right
140464000000,drone1,3,0.955276,509,306,509,306,0,3.73333,1.3037,7.53309,18.9814,1.0804,4.21908,5.0625,4.875,MISMATCH_expected_left
140500000000,drone1,4,0.962852,204,62,204,62,0,-0.679853,-1.04322,2.23509,15.2154,-1.28513,9.9848,17.0625,16.0625,OK_right
140500000000,drone1,3,0.954525,550,322,550,322,0,5.75,2.05,9.53406,20.3067,1.83248,1.70561,4,3.375,MISMATCH_expected_left
140548000000,drone1,4,0.962842,222,81,222,81,0,-0.574359,-0.931868,2.23509,15.1881,-1.17473,9.88407,17.0625,16.0625,OK_right
140548000000,drone1,3,0.951581,505,298,505,298,0,18.5,5.8,38.1362,43.9411,5.7059,-18.8208,1,0.875,MISMATCH_expected_left
140596000000,drone1,4,0.96287,80,62,80,62,0,-24,-17.8,38.1362,56.4533,-17.7967,21.8595,1,0.125,OK_right
140596000000,drone1,3,0.949231,570,274,570,274,0,25,3.4,38.1362,42.0715,3.29033,-25.0333,1,0.875,MISMATCH_expected_left
140600000000,drone1,4,0.96278,181,81,181,81,0,-0.814652,-0.931868,2.23509,15.2653,-1.17543,10.1144,17.0625,16.125,OK_right
140600000000,drone1,3,0.949443,496,374,496,374,0,4.4,3.35,9.53406,20.7071,3.13354,2.99953,4,3.6875,MISMATCH_expected_left
140624000000,drone1,4,0.962681,80,62,80,62,0,-24,-17.8,38.1362,56.4587,-17.7972,21.8648,1,0.8125,OK_right
140624000000,drone1,3,0.951781,516,374,516,374,0,6.96889,4.76444,13.5596,23.8064,4.56401,-0.630578,2.8125,2.375,MISMATCH_expected_left
140680000000,drone1,4,0.962716,215,82,215,82,0,-0.617647,-0.929412,2.24331,15.2227,-1.17294,9.92254,17,16.0625,OK_right
140680000000,drone1,3,0.949081,542,333,542,333,0,5.30149,2.2209,9.10716,20.0497,2.00073,2.26085,4.1875,3.8125,MISMATCH_expected_left
140712000000,drone1,4,0.962576,80,62,80,62,0,-24,-17.8,38.1362,56.4662,-17.7974,21.8621,1,0.125,OK_right
140712000000,drone1,3,0.954312,507,307,507,307,0,14.96,5.36,30.509,37.7017,5.23339,-13.2081,1.25,1.1875,MISMATCH_expected_left
140748000000,drone1,4,0.962654,204,63,204,63,0,-0.679853,-1.03736,2.23509,15.2416,-1.27998,9.98288,17.0625,16.0625,OK_right
140748000000,drone1,3,0.954189,563,298,563,298,0,21.6,5.15555,33.8989,39.0103,5.03224,-20.5547,1.125,1,MISMATCH_expected_left
140780000000,drone1,4,0.96265,80,62,80,62,0,-24,-17.8,38.1362,56.4812,-17.7958,21.8376,1,0.875,OK_right
140780000000,drone1,3,0.954386,563,298,563,298,0,21.6,5.15555,33.8989,39.006,5.0323,-20.5625,1.125,0.9375,MISMATCH_expected_left
140800000000,drone1,4,0.962891,204,83,204,83,0,-0.682353,-0.923529,2.24331,15.2585,-1.16491,9.98056,17,16.0625,OK_right
140800000000,drone1,3,0.955216,564,299,564,299,0,24.4,5.9,38.1362,42.233,5.79305,-24.4861,1,0.875,MISMATCH_expected_left
140828000000,drone1,4,0.962784,223,80,223,80,0,-0.570588,-0.941176,2.24331,15.2293,-1.18253,9.87271,17,16,OK_right
140828000000,drone1,3,0.955593,551,313,551,313,0,5.51642,1.74328,9.10716,20.0019,1.52419,2.04544,4.1875,3.8125,MISMATCH_expected_left
140876000000,drone1,4,0.962868,223,80,223,80,0,-0.570588,-0.941176,2.24331,15.2326,-1.18225,9.87175,17,16,OK_right
140876000000,drone1,3,0.955754,561,301,561,301,0,24.1,6.1,38.1362,42.3148,5.9904,-24.2109,1,0.875,MISMATCH_expected_left
140912000000,drone1,4,0.962675,220,84,220,84,0,-0.586081,-0.914286,2.23509,15.2325,-1.15508,9.88799,17.0625,16.125,OK_right
