stamp_sec,method,N,MedErr,RMSE,P95,MeanLogDet
608.356,ftci,2426,3.60224,3.51728,4.65644,-6.35267
608.4,ci,2428,3.29855,3.47046,4.61133,-6.42017
608.4,ftci,2428,3.60224,3.51737,4.65643,-6.35273
608.472,ci,2430,3.29855,3.47056,4.6113,-6.4202
608.472,ftci,2430,3.60224,3.51747,4.65642,-6.3528
608.516,ci,2432,3.29855,3.47066,4.61128,-6.42023
608.516,ftci,2432,3.60224,3.51756,4.65641,-6.35288
608.588,ci,2434,3.29855,3.47076,4.61126,-6.42026
608.588,ftci,2434,3.60224,3.51765,4.65639,-6.35295
608.628,ci,2436,3.29855,3.47086,4.61124,-6.4203
608.628,ftci,2436,3.60224,3.51774,4.65638,-6.35303
608.68,ci,2438,3.29855,3.47097,4.61122,-6.42033
608.68,ftci,2438,3.60224,3.51784,4.65637,-6.35312
608.716,ci,2440,3.29855,3.47107,4.6112,-6.42036
608.716,ftci,2440,3.60224,3.51793,4.65636,-6.3532
608.756,ci,2442,3.29855,3.47117,4.61107,-6.42039
608.756,ftci,2442,3.60224,3.51803,4.65633,-6.35329
608.8,ci,2444,3.29855,3.47128,4.61085,-6.42042
608.8,ftci,2444,3.60224,3.51812,4.6563,-6.35336
608.84,ci,2446,3.29855,3.47138,4.61062,-6.42045
608.84,ftci,2446,3.60224,3.51821,4.65627,-6.35345
608.9,ci,2448,3.29855,3.47148,4.61039,-6.42049
608.9,ftci,2448,3.60224,3.5183,4.65623,-6.35354
608.948,ci,2450,3.29855,3.47158,4.61016,-6.42052
608.948,ftci,2450,3.60224,3.51839,4.6562,-6.35362
608.992,ci,2452,3.29855,3.47167,4.60993,-6.42055
608.992,ftci,2452,3.60224,3.51848,4.65617,-6.3537
609.044,ci,2454,3.29855,3.47177,4.6097,-6.42058
609.044,ftci,2454,3.60224,3.51856,4.65613,-6.35379
609.092,ci,2456,3.29855,3.47186,4.60947,-6.42061
609.092,ftci,2456,3.60224,3.51864,4.6561,-6.35388
609.116,ci,2458,3.29855,3.47196,4.60924,-6.42064
609.116,ftci,2458,3.60224,3.51872,4.65607,-6.35396
609.184,ci,2460,3.29855,3.47204,4.60901,-6.42067
609.184,ftci,2460,3.60224,3.5188,4.65603,-6.35404
609.216,ci,2462,3.29855,3.47213,4.60889,-6.42069
609.216,ftci,2462,3.60224,3.51887,4.656,-6.35411
609.3,ci,2464,3.29855,3.4722,4.60889,-6.42072
609.3,ftci,2464,3.60224,3.51894,4.65596,-6.3542
609.38,ci,2466,3.29855,3.47227,4.60888,-6.42075
609.38,ftci,2466,3.60224,3.51901,4.65592,-6.35428
609.46,ci,2468,3.29855,3.47234,4.60887,-6.42078
609.46,ftci,2468,3.60224,3.51906,4.65588,-6.35437
609.544,ci,2470,3.29855,3.47241,4.60886,-6.42081
609.544,ftci,2470,3.60224,3.51912,4.65584,-6.35445
609.612,ci,2472,3.29855,3.47247,4.60885,-6.42084
609.612,ftci,2472,3.60224,3.51918,4.6558,-6.35453
609.692,ci,2474,3.29855,3.47253,4.60884,-6.42088
609.692,ftci,2474,3.60224,3.51923,4.65576,-6.35462
609.728,ci,2476,3.29855,3.47258,4.60883,-6.4209
609.728,ftci,2476,3.60224,3.51928,4.65572,-6.3547
609.78,ci,2478,3.29855,3.47264,4.60882,-6.42094
609.78,ftci,2478,3.60224,3.51934,4.65568,-6.35478
609.828,ci,2480,3.29855,3.47269,4.60881,-6.42097
609.828,ftci,2480,3.60224,3.51939,4.65564,-6.35487
609.896,ci,2482,3.29855,3.47275,4.6087,-6.421
609.896,ftci,2482,3.60224,3.51944,4.65561,-6.35495
609.908,ci,2484,3.29855,3.4728,4.60849,-6.42103
609.908,ftci,2484,3.60224,3.51949,4.6556,-6.35504
609.976,ci,2486,3.29855,3.47285,4.60828,-6.42106
609.976,ftci,2486,3.60224,3.51953,4.65559,-6.35511
610.008,ci,2488,3.29855,3.4729,4.60807,-6.42109
610.008,ftci,2488,3.60224,3.51958,4.65558,-6.35519
610.072,ci,2490,3.29855,3.47295,4.60786,-6.42112
610.072,ftci,2490,3.60224,3.51963,4.65557,-6.35528
610.136,ci,2492,3.29855,3.473,4.60765,-6.42115
610.136,ftci,2492,3.60224,3.51967,4.65556,-6.35535
610.204,ci,2494,3.29855,3.47304,4.60744,-6.42117
610.204,ftci,2494,3.60224,3.51972,4.65555,-6.35544
610.296,ci,2496,3.29855,3.47309,4.60723,-6.4212
610.296,ftci,2496,3.60224,3.51976,4.65554,-6.35551
610.364,ci,2498,3.29855,3.47314,4.60702,-6.42123
610.364,ftci,2498,3.60224,3.51982,4.65553,-6.35559
610.424,ci,2500,3.29855,3.4732,4.60681,-6.42125
610.424,ftci,2500,3.60224,3.51987,4.65552,-6.35567
610.52,ci,2502,3.29855,3.47325,4.60668,-6.42128
610.52,ftci,2502,3.60224,3.51992,4.65541,-6.35576
610.604,ci,2504,3.29855,3.47331,4.60663,-6.42131
610.604,ftci,2504,3.60224,3.51998,4.6552,-6.35584
610.668,ci,2506,3.29855,3.47337,4.60658,-6.42134
610.668,ftci,2506,3.60224,3.52004,4.65498,-6.35591
610.732,ci,2508,3.29855,3.47343,4.60653,-6.42136
610.732,ftci,2508,3.60224,3.52009,4.65476,-6.35599
610.832,ci,2510,3.29855,3.47349,4.60648,-6.42139
610.832,ftci,2510,3.60224,3.52015,4.65455,-6.35607
610.9,ci,2512,3.29855,3.47354,4.60643,-6.42142
610.9,ftci,2512,3.60224,3.5202,4.65433,-6.35615
610.996,ci,2514,3.29855,3.4736,4.60637,-6.42145
610.996,ftci,2514,3.60224,3.52025,4.65412,-6.35623
611.092,ci,2516,3.29855,3.47366,4.60632,-6.42148
611.092,ftci,2516,3.60224,3.5203,4.6539,-6.35632
611.192,ci,2518,3.29855,3.47372,4.60627,-6.42151
611.192,ftci,2518,3.60224,3.52035,4.65369,-6.3564
611.26,ci,2520,3.29855,3.47377,4.60622,-6.42155
611.26,ftci,2520,3.60224,3.5204,4.65347,-6.35648
611.3,ci,2522,3.29855,3.47382,4.60617,-6.42157
611.3,ftci,2522,3.60224,3.52044,4.65335,-6.35656
611.392,ci,2524,3.29855,3.47386,4.60613,-6.4216
611.392,ftci,2524,3.60224,3.52048,4.65331,-6.35665
611.468,ci,2526,3.29855,3.4739,4.60609,-6.42163
611.468,ftci,2526,3.60224,3.52052,4.65328,-6.35672
611.576,ci,2528,3.29855,3.47394,4.60605,-6.42166
611.576,ftci,2528,3.60224,3.52055,4.65325,-6.35681
611.656,ci,2530,3.29855,3.47398,4.606,-6.42169
611.656,ftci,2530,3.60224,3.52059,4.65322,-6.35688
611.744,ci,2532,3.29855,3.47403,4.60596,-6.42172
611.744,ftci,2532,3.60224,3.52063,4.65318,-6.35697
611.8,ci,2534,3.29855,3.47407,4.60592,-6.42175
611.8,ftci,2534,3.60224,3.52068,4.65315,-6.35705
611.9,ci,2536,3.29855,3.47412,4.60588,-6.42178
611.9,ftci,2536,3.60224,3.52072,4.65312,-6.35712
612,ci,2538,3.29855,3.47418,4.60584,-6.42181
612,ftci,2538,3.60224,3.52077,4.65309,-6.35721
612.08,ci,2540,3.29855,3.47423,4.60579,-6.42184
612.08,ftci,2540,3.60224,3.52083,4.65305,-6.35729
612.128,ci,2542,3.29855,3.47429,4.60577,-6.42187
612.128,ftci,2542,3.60224,3.52089,4.65303,-6.35736
612.188,ci,2544,3.29855,3.47435,4.60576,-6.4219
612.188,ftci,2544,3.60224,3.52095,4.65303,-6.35745
612.24,ci,2546,3.29855,3.47442,4.60576,-6.42193
612.24,ftci,2546,3.60224,3.52101,4.65302,-6.35752
612.3,ci,2548,3.29855,3.47448,4.60576,-6.42195
612.3,ftci,2548,3.60224,3.52108,4.65302,-6.3576
612.38,ci,2550,3.29855,3.47455,4.60575,-6.42198
612.38,ftci,2550,3.60224,3.52115,4.65301,-6.35769
612.424,ci,2552,3.29855,3.47462,4.60575,-6.42201
612.424,ftci,2552,3.60224,3.52123,4.65301,-6.35776
612.5,ci,2554,3.29855,3.4747,4.60574,-6.42203
612.5,ftci,2554,3.60224,3.5213,4.653,-6.35783
612.58,ci,2556,3.29855,3.47478,4.60574,-6.42206
612.58,ftci,2556,3.60224,3.52139,4.653,-6.35791
612.636,ci,2558,3.29855,3.47486,4.60573,-6.42209
612.636,ftci,2558,3.60224,3.52147,4.65299,-6.35798
612.76,ci,2560,3.29855,3.47495,4.60573,-6.42211
612.76,ftci,2560,3.60224,3.52157,4.65299,-6.35806
612.812,ci,2562,3.29855,3.47505,4.60569,-6.42215
612.812,ftci,2562,3.60224,3.52166,4.65298,-6.35815
612.9,ci,2564,3.29855,3.47515,4.60563,-6.42218
612.9,ftci,2564,3.60224,3.52176,4.65303,-6.35822
612.976,ci,2566,3.29855,3.47526,4.60556,-6.42221
612.976,ftci,2566,3.60224,3.52187,4.65302,-6.3583
613.052,ci,2568,3.29855,3.47537,4.6055,-6.42223
613.052,ftci,2568,3.60224,3.52197,4.65302,-6.35837
613.108,ci,2570,3.29855,3.47547,4.60543,-6.42227
613.108,ftci,2570,3.60224,3.52207,4.65301,-6.35845
613.2,ci,2572,3.29855,3.47558,4.60537,-6.42229
613.2,ftci,2572,3.60224,3.52218,4.65301,-6.35853
613.292,ci,2574,3.29855,3.47569,4.6053,-6.42232
613.292,ftci,2574,3.60224,3.52228,4.653,-6.3586
613.4,ci,2576,3.29855,3.4758,4.60524,-6.42234
613.4,ftci,2576,3.60224,3.52239,4.653,-6.35868
613.472,ci,2578,3.29855,3.47591,4.60517,-6.42237
613.472,ftci,2578,3.60224,3.5225,4.65299,-6.35875
613.54,ci,2580,3.29855,3.47602,4.60511,-6.4224
613.54,ftci,2580,3.60224,3.52261,4.65299,-6.35883
613.636,ci,2582,3.29855,3.47614,4.60507,-6.42242
613.636,ftci,2582,3.60224,3.52273,4.65303,-6.3589
613.7,ci,2584,3.29855,3.47626,4.60507,-6.42245
613.7,ftci,2584,3.60224,3.52285,4.65331,-6.35898
613.74,ci,2586,3.29855,3.47639,4.60506,-6.42247
613.74,ftci,2586,3.60224,3.52297,4.65411,-6.35905
613.8,ci,2588,3.29855,3.47651,4.60505,-6.4225
613.8,ftci,2588,3.60224,3.52309,4.65466,-6.35912
613.836,ci,2590,3.29855,3.47664,4.60505,-6.42252
613.836,ftci,2590,3.60224,3.52321,4.65461,-6.3592
613.888,ci,2592,3.29855,3.47676,4.60504,-6.42255
613.888,ftci,2592,3.60224,3.52333,4.65457,-6.35928
613.94,ci,2594,3.29855,3.47689,4.60504,-6.42258
613.94,ftci,2594,3.60224,3.52345,4.65452,-6.35936
613.996,ci,2596,3.29855,3.47702,4.60503,-6.42261
613.996,ftci,2596,3.60224,3.52357,4.65448,-6.35944
614.06,ci,2598,3.29855,3.47715,4.60502,-6.42265
614.06,ftci,2598,3.60224,3.52369,4.65443,-6.35952
614.1,ci,2600,3.29855,3.47728,4.60511,-6.42267
614.1,ftci,2600,3.60224,3.52381,4.65439,-6.35959
614.152,ci,2602,3.29855,3.47742,4.60569,-6.42271
614.152,ftci,2602,3.60224,3.52394,4.65479,-6.35967
614.22,ci,2604,3.29855,3.47756,4.60576,-6.42274
614.22,ftci,2604,3.60224,3.52407,4.65538,-6.35975
614.264,ci,2606,3.29855,3.4777,4.60606,-6.42277
614.264,ftci,2606,3.60224,3.5242,4.65551,-6.35983
614.296,ci,2608,3.29855,3.47785,4.60618,-6.4228
614.296,ftci,2608,3.60224,3.52433,4.65558,-6.3599
614.344,ci,2610,3.29855,3.478,4.60648,-6.42282
614.344,ftci,2610,3.60224,3.52447,4.65584,-6.35998
614.396,ci,2612,3.29855,3.47816,4.60765,-6.42285
614.396,ftci,2612,3.60224,3.52461,4.65617,-6.36005
614.4,ci,2614,3.29855,3.47832,4.60884,-6.42287
614.4,ftci,2614,3.60224,3.52476,4.65639,-6.36013
614.476,ci,2616,3.29855,3.47848,4.60947,-6.42291
614.476,ftci,2616,3.60224,3.5249,4.65655,-6.36021
614.5,ci,2618,3.29855,3.47865,4.61122,-6.42293
614.5,ftci,2618,3.60224,3.52506,4.65681,-6.36028
614.552,ci,2620,3.29855,3.47883,4.61143,-6.42296
614.552,ftci,2620,3.60224,3.52521,4.6571,-6.36036
614.596,ci,2622,3.29855,3.479,4.61198,-6.42299
614.596,ftci,2622,3.60224,3.52537,4.6573,-6.36043
614.616,ci,2624,3.29855,3.47918,4.61252,-6.42301
614.616,ftci,2624,3.60224,3.52552,4.65733,-6.3605
614.692,ci,2626,3.29855,3.47936,4.61283,-6.42304
614.692,ftci,2626,3.60224,3.52568,4.6576,-6.36058
614.724,ci,2628,3.29855,3.47954,4.613,-6.42306
614.724,ftci,2628,3.60224,3.52584,4.65792,-6.36065
614.792,ci,2630,3.29855,3.47972,4.61312,-6.42309
614.792,ftci,2630,3.60224,3.52601,4.65818,-6.36072
614.86,ci,2632,3.29855,3.4799,4.61325,-6.42311
614.86,ftci,2632,3.60224,3.52617,4.6583,-6.3608
614.9,ci,2634,3.29855,3.48009,4.61361,-6.42314
614.9,ftci,2634,3.60224,3.52634,4.65833,-6.36088
614.952,ci,2636,3.29855,3.48027,4.61411,-6.42316
614.952,ftci,2636,3.60224,3.5265,4.65842,-6.36096
614.992,ci,2638,3.29855,3.48046,4.61426,-6.42319
614.992,ftci,2638,3.60224,3.52667,4.65863,-6.36103
615.052,ci,2640,3.29855,3.48064,4.61441,-6.42321
615.052,ftci,2640,3.60224,3.52684,4.65881,-6.3611
615.088,ci,2642,3.29855,3.48082,4.61468,-6.42324
615.088,ftci,2642,3.60224,3.52701,4.65907,-6.36118
615.156,ci,2644,3.29855,3.48101,4.61543,-6.42327
615.156,ftci,2644,3.60224,3.52717,4.65913,-6.36125
615.188,ci,2646,3.29855,3.48119,4.61604,-6.4233
615.188,ftci,2646,3.60224,3.52734,4.65936,-6.36132
615.252,ci,2648,3.29855,3.48137,4.61632,-6.42333
615.252,ftci,2648,3.60224,3.52751,4.66002,-6.3614
615.296,ci,2650,3.29855,3.48155,4.61639,-6.42336
615.296,ftci,2650,3.60224,3.52767,4.66052,-6.36148
615.336,ci,2652,3.29855,3.48174,4.61644,-6.4234
615.336,ftci,2652,3.60224,3.52784,4.661,-6.36155
615.388,ci,2654,3.29855,3.48192,4.61662,-6.42342
615.388,ftci,2654,3.60224,3.528,4.66151,-6.36163
615.416,ci,2656,3.29855,3.48209,4.61705,-6.42344
615.416,ftci,2656,3.60224,3.52817,4.66202,-6.36169
615.484,ci,2658,3.29855,3.48227,4.61785,-6.42347
615.484,ftci,2658,3.60224,3.52833,4.66301,-6.36177
615.512,ci,2660,3.29855,3.48245,4.61868,-6.42349
615.512,ftci,2660,3.60224,3.5285,4.66345,-6.36183
615.564,ci,2662,3.29855,3.48263,4.61942,-6.42352
615.564,ftci,2662,3.60224,3.52866,4.66385,-6.3619
615.612,ci,2664,3.29855,3.48281,4.61949,-6.42355
615.612,ftci,2664,3.60224,3.52883,4.6639,-6.36198
615.7,ci,2666,3.29855,3.48299,4.61991,-6.42357
615.7,ftci,2666,3.60224,3.52899,4.66396,-6.36205
615.776,ci,2668,3.29855,3.48317,4.62009,-6.4236
615.776,ftci,2668,3.60224,3.52915,4.66435,-6.36213
615.852,ci,2670,3.29855,3.48334,4.6202,-6.42361
615.852,ftci,2670,3.60224,3.5293,4.6646,-6.3621
615.924,ci,2672,3.29855,3.48352,4.62037,-6.42362
615.924,ftci,2672,3.60224,3.52945,4.6648,-6.36209
616,ci,2674,3.29855,3.48369,4.62065,-6.42363
616,ftci,2674,3.60224,3.5296,4.66545,-6.36209
616.08,ci,2676,3.29855,3.48386,4.62097,-6.42364
616.08,ftci,2676,3.60224,3.52975,4.66655,-6.36211
616.14,ci,2678,3.29855,3.48403,4.62109,-6.42366
616.14,ftci,2678,3.60224,3.5299,4.66728,-6.36214
616.2,ci,2680,3.29855,3.48419,4.62148,-6.42368
616.2,ftci,2680,3.60224,3.53005,4.66732,-6.36218
616.268,ci,2682,3.29855,3.48435,4.62248,-6.4237
616.268,ftci,2682,3.60224,3.5302,4.66747,-6.36221
616.308,ci,2684,3.29855,3.48452,4.62281,-6.42372
616.308,ftci,2684,3.60224,3.53034,4.66797,-6.36224
616.376,ci,2686,3.29855,3.48467,4.62324,-6.42375
616.376,ftci,2686,3.60224,3.53049,4.66839,-6.3623
616.436,ci,2688,3.29855,3.48483,4.62471,-6.42377
616.436,ftci,2688,3.60224,3.53063,4.66868,-6.36235
616.508,ci,2690,3.29855,3.48498,4.62566,-6.42379
616.508,ftci,2690,3.60224,3.53077,4.66919,-6.36241
616.6,ci,2692,3.29855,3.48512,4.62623,-6.42382
616.6,ftci,2692,3.60224,3.5309,4.6697,-6.36248
616.7,ci,2694,3.29855,3.48526,4.62615,-6.42385
616.7,ftci,2694,3.60224,3.53102,4.66966,-6.36255
616.772,ci,2696,3.29855,3.48539,4.62606,-6.42387
616.772,ftci,2696,3.60224,3.53114,4.66962,-6.36262
616.86,ci,2698,3.29855,3.48551,4.62597,-6.4239
616.86,ftci,2698,3.60224,3.53126,4.66958,-6.36269
616.932,ci,2700,3.29855,3.48562,4.62589,-6.42392
616.932,ftci,2700,3.60224,3.53136,4.66954,-6.36276
617.036,ci,2702,3.29855,3.48573,4.62583,-6.42394
617.036,ftci,2702,3.60224,3.53146,4.66949,-6.36282
617.108,ci,2704,3.29855,3.48584,4.62578,-6.42397
617.108,ftci,2704,3.60224,3.53156,4.66941,-6.36289
617.168,ci,2706,3.29855,3.48594,4.62574,-6.42399
617.168,ftci,2706,3.60224,3.53165,4.66934,-6.36297
617.236,ci,2708,3.29855,3.48604,4.6257,-6.42402
617.236,ftci,2708,3.60224,3.53174,4.66926,-6.36304
617.276,ci,2710,3.29855,3.48613,4.62566,-6.42404
617.276,ftci,2710,3.60224,3.53183,4.66919,-6.3631
617.312,ci,2712,3.29855,3.48623,4.62562,-6.42407
617.312,ftci,2712,3.60224,3.53192,4.66911,-6.36317
617.376,ci,2714,3.29855,3.48632,4.62558,-6.42409
617.376,ftci,2714,3.60224,3.532,4.66904,-6.36324
617.428,ci,2716,3.29855,3.4864,4.62554,-6.42411
617.428,ftci,2716,3.60224,3.53208,4.66897,-6.3633
617.472,ci,2718,3.29855,3.48649,4.62549,-6.42414
617.472,ftci,2718,3.60224,3.53216,4.66889,-6.36338
617.52,ci,2720,3.29855,3.48657,4.62545,-6.42416
617.52,ftci,2720,3.60224,3.53223,4.66882,-6.36344
617.564,ci,2722,3.29855,3.48665,4.62538,-6.42419
617.564,ftci,2722,3.60224,3.53231,4.66877,-6.36351
617.596,ci,2724,3.29855,3.48673,4.62528,-6.42421
617.596,ftci,2724,3.60224,3.53238,4.66874,-6.36358
617.628,ci,2726,3.29855,3.48681,4.62517,-6.42423
617.628,ftci,2726,3.60224,3.53245,4.66871,-6.36364
617.688,ci,2728,3.29855,3.48689,4.62506,-6.42425
617.688,ftci,2728,3.60224,3.53252,4.66868,-6.3637
617.708,ci,2730,3.29855,3.48697,4.62496,-6.42428
617.708,ftci,2730,3.60224,3.53259,4.66866,-6.36377
617.78,ci,2732,3.29855,3.48704,4.62485,-6.4243
617.78,ftci,2732,3.60224,3.53266,4.66863,-6.36385
617.8,ci,2734,3.29855,3.48711,4.62475,-6.42432
617.8,ftci,2734,3.60224,3.53272,4.6686,-6.36391
617.888,ci,2736,3.29855,3.48718,4.62464,-6.42435
617.888,ftci,2736,3.60224,3.53278,4.66857,-6.36398
617.92,ci,2738,3.29855,3.48725,4.62454,-6.42437
617.92,ftci,2738,3.60224,3.53284,4.66855,-6.36405
617.968,ci,2740,3.29855,3.48731,4.62443,-6.4244
617.968,ftci,2740,3.60224,3.5329,4.66852,-6.36412
618,ci,2742,3.29855,3.48738,4.62433,-6.42442
618,ftci,2742,3.60224,3.53297,4.66848,-6.36419
618.06,ci,2744,3.29855,3.48744,4.62423,-6.42445
618.06,ftci,2744,3.60224,3.53302,4.66844,-6.36425
618.1,ci,2746,3.29855,3.4875,4.62413,-6.42447
618.1,ftci,2746,3.60224,3.53308,4.66839,-6.36432
618.16,ci,2748,3.29855,3.48756,4.62403,-6.42449
618.16,ftci,2748,3.60224,3.53313,4.66835,-6.36439
618.208,ci,2750,3.29855,3.48762,4.62393,-6.42451
618.208,ftci,2750,3.60224,3.53318,4.6683,-6.36446
618.268,ci,2752,3.29855,3.48768,4.62383,-6.42454
618.268,ftci,2752,3.60224,3.53323,4.66826,-6.36453
618.3,ci,2754,3.29855,3.48773,4.62373,-6.42456
618.3,ftci,2754,3.60224,3.53328,4.66821,-6.36459
618.352,ci,2756,3.29855,3.48778,4.62363,-6.42459
618.352,ftci,2756,3.60224,3.53332,4.66817,-6.36466
618.392,ci,2758,3.29855,3.48783,4.62352,-6.42461
618.392,ftci,2758,3.60224,3.53337,4.66812,-6.36473
618.42,ci,2760,3.29855,3.48788,4.62342,-6.42464
618.42,ftci,2760,3.60224,3.53341,4.66808,-6.36479
618.484,ci,2762,3.29855,3.48792,4.62335,-6.42466
618.484,ftci,2762,3.60224,3.53345,4.66802,-6.36486
618.536,ci,2764,3.29855,3.48796,4.6233,-6.42469
618.536,ftci,2764,3.60224,3.53349,4.66797,-6.36494
618.6,ci,2766,3.29855,3.488,4.62324,-6.42472
618.6,ftci,2766,3.60224,3.53352,4.66791,-6.36501
618.652,ci,2768,3.29855,3.48804,4.62319,-6.42474
618.652,ftci,2768,3.60224,3.53355,4.66785,-6.36508
618.688,ci,2770,3.29855,3.48807,4.62314,-6.42477
618.688,ftci,2770,3.60224,3.53358,4.66779,-6.36515
618.7,ci,2772,3.29855,3.4881,4.62309,-6.42479
618.7,ftci,2772,3.60224,3.53361,4.66774,-6.36521
618.752,ci,2774,3.29855,3.48813,4.62304,-6.42482
618.752,ftci,2774,3.60224,3.53364,4.66768,-6.36528
618.8,ci,2776,3.29855,3.48816,4.62298,-6.42484
618.8,ftci,2776,3.60224,3.53366,4.66762,-6.36534
618.852,ci,2778,3.29855,3.48818,4.62293,-6.42486
618.852,ftci,2778,3.60224,3.53369,4.66756,-6.36541
618.9,ci,2780,3.29855,3.4882,4.62288,-6.42489
618.9,ftci,2780,3.60224,3.53371,4.6675,-6.36547
618.952,ci,2782,3.29855,3.48822,4.62284,-6.42491
618.952,ftci,2782,3.60224,3.53373,4.66747,-6.36555
618.988,ci,2784,3.29855,3.48824,4.62281,-6.42494
618.988,ftci,2784,3.60224,3.53374,4.66745,-6.36562
619.016,ci,2786,3.29855,3.48825,4.62277,-6.42496
619.016,ftci,2786,3.60224,3.53376,4.66744,-6.36568
619.036,ci,2788,3.29855,3.48827,4.62274,-6.42499
619.036,ftci,2788,3.60224,3.53378,4.66742,-6.36574
619.068,ci,2790,3.29855,3.48828,4.62271,-6.42501
619.068,ftci,2790,3.60224,3.53379,4.6674,-6.3658
619.1,ci,2792,3.29855,3.4883,4.62268,-6.42503
619.1,ftci,2792,3.60224,3.53381,4.66739,-6.36586
619.148,ci,2794,3.29855,3.48831,4.62265,-6.42505
619.148,ftci,2794,3.60224,3.53382,4.66737,-6.36593
619.18,ci,2796,3.29855,3.48832,4.62262,-6.42507
619.18,ftci,2796,3.60224,3.53384,4.66736,-6.36599
619.2,ci,2798,3.29855,3.48833,4.62259,-6.42509
619.2,ftci,2798,3.60224,3.53385,4.66734,-6.36605
619.28,ci,2800,3.29855,3.48834,4.62256,-6.4251
619.28,ftci,2800,3.60224,3.53386,4.66732,-6.36611
619.292,ci,2802,3.29855,3.48834,4.62248,-6.42512
619.292,ftci,2802,3.60224,3.53387,4.66731,-6.36618
619.3,ci,2804,3.29855,3.48835,4.62237,-6.42514
619.3,ftci,2804,3.60224,3.53388,4.66731,-6.36625
619.356,ci,2806,3.29855,3.48835,4.62226,-6.42517
619.356,ftci,2806,3.60224,3.53388,4.66731,-6.36631
619.4,ci,2808,3.29855,3.48836,4.62215,-6.42519
619.4,ftci,2808,3.60224,3.53389,4.6673,-6.36637
619.46,ci,2810,3.29855,3.48836,4.62204,-6.42521
619.46,ftci,2810,3.60224,3.5339,4.6673,-6.36644
619.528,ci,2812,3.29855,3.48837,4.62193,-6.42522
619.528,ftci,2812,3.60224,3.5339,4.6673,-6.3665
619.6,ci,2814,3.29855,3.48837,4.62182,-6.42525
619.6,ftci,2814,3.60224,3.53391,4.66729,-6.36656
619.676,ci,2816,3.29855,3.48838,4.62171,-6.42527
619.676,ftci,2816,3.60224,3.53391,4.66729,-6.36663
619.708,ci,2818,3.29855,3.48839,4.62159,-6.42529
619.708,ftci,2818,3.60224,3.53392,4.66728,-6.36669
619.8,ci,2820,3.29855,3.48839,4.62148,-6.42532
619.8,ftci,2820,3.60224,3.53392,4.66728,-6.36676
619.9,ci,2822,3.29855,3.48839,4.62141,-6.42534
619.9,ftci,2822,3.60224,3.53393,4.66723,-6.36683
619.992,ci,2824,3.29855,3.48839,4.62137,-6.42537
619.992,ftci,2824,3.60224,3.53393,4.66713,-6.3669
620.06,ci,2826,3.29855,3.48838,4.62133,-6.42539
620.06,ftci,2826,3.60224,3.53392,4.66704,-6.36696
620.172,ci,2828,3.29855,3.48838,4.62129,-6.42542
620.172,ftci,2828,3.60224,3.53392,4.66694,-6.36703
620.272,ci,2830,3.29855,3.48837,4.62125,-6.42544
620.272,ftci,2830,3.60224,3.53392,4.66684,-6.36709
620.32,ci,2832,3.29855,3.48837,4.62121,-6.42546
620.32,ftci,2832,3.60224,3.53392,4.66674,-6.36715
620.388,ci,2834,3.29855,3.48837,4.62117,-6.42548
620.388,ftci,2834,3.60224,3.53392,4.66665,-6.36722
620.476,ci,2836,3.29855,3.48837,4.62113,-6.42551
620.476,ftci,2836,3.60224,3.53392,4.66655,-6.36728
620.564,ci,2838,3.29855,3.48837,4.62109,-6.42554
620.564,ftci,2838,3.60224,3.53393,4.66645,-6.36735
620.632,ci,2840,3.29855,3.48837,4.62106,-6.42556
620.632,ftci,2840,3.60224,3.53393,4.66636,-6.36741
620.732,ci,2842,3.29855,3.48838,4.62103,-6.42558
620.732,ftci,2842,3.60224,3.53395,4.66624,-6.36747
620.828,ci,2844,3.29855,3.4884,4.62102,-6.4256
620.828,ftci,2844,3.60224,3.53396,4.66611,-6.36753
620.884,ci,2846,3.29855,3.48841,4.62101,-6.42562
620.884,ftci,2846,3.60224,3.53398,4.66598,-6.36759
620.964,ci,2848,3.29855,3.48842,4.621,-6.42564
620.964,ftci,2848,3.60224,3.53399,4.66585,-6.36765
621.08,ci,2850,3.29855,3.48844,4.62099,-6.42566
621.08,ftci,2850,3.60224,3.53401,4.66572,-6.36772
621.152,ci,2852,3.29855,3.48846,4.62099,-6.42569
621.152,ftci,2852,3.60224,3.53403,4.66558,-6.36778
621.2,ci,2854,3.29855,3.48849,4.62098,-6.42571
621.2,ftci,2854,3.60224,3.53405,4.66545,-6.36785
621.292,ci,2856,3.29855,3.48852,4.62097,-6.42573
621.292,ftci,2856,3.60224,3.53408,4.66532,-6.36791
621.38,ci,2858,3.29855,3.48855,4.62096,-6.42575
621.38,ftci,2858,3.60224,3.53411,4.66519,-6.36796
621.476,ci,2860,3.29855,3.48859,4.62095,-6.42577
621.476,ftci,2860,3.60224,3.53414,4.66506,-6.36803
621.524,ci,2862,3.29855,3.48862,4.62092,-6.4258
621.524,ftci,2862,3.60224,3.53418,4.66498,-6.36809
621.6,ci,2864,3.29855,3.48867,4.62088,-6.42583
621.6,ftci,2864,3.60224,3.53422,4.66494,-6.36816
621.696,ci,2866,3.29855,3.48872,4.62083,-6.42585
621.696,ftci,2866,3.60224,3.53427,4.6649,-6.36823
621.788,ci,2868,3.29855,3.48879,4.62079,-6.42587
621.788,ftci,2868,3.60224,3.53433,4.66487,-6.36828
621.872,ci,2870,3.29855,3.48885,4.62074,-6.42588
