seq,t_sec,stamp_sec,stamp_nsec,drone_idx,drone_ns,mode,latched_surveillance,last_done_target_id,num_targets,primary_track_idx,primary_track_id,primary_class_id,drone_x,drone_y,drone_z,drone_yaw,target_x,target_y,target_z,target_logdetP,qstar_valid,qstar_x,qstar_y,qstar_z,dopt_gain,dist,cost,sep_penalty,ring_z,r_xy,z_err,at_circle,term,cond_logdet,cond_dj,cond_stale,dJ_cur,post_logdetP,has_gt,gt_age_s,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm
527,586.500,586,500000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.617,10.270,10.021,0.067,30.425,-2.707,0.000,-6.451,0,nan,nan,nan,0.000,16.495,1000.000,0.000,10.000,13.102,0.021,0,1,1,1,0,1.282,-7.733,1,0.024,31.567,-3.249,-1.872,-1.142,0.542,1.872,2.258
528,586.776,586,776000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.451,-4.173,10.075,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
529,586.776,586,776000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.057,2.793,10.006,0.050,27.317,4.346,0.000,-6.458,1,28.616,3.596,10.000,1.979,10.490,-0.081,0.000,10.000,3.150,0.006,0,1,1,1,0,1.980,-8.438,1,0.012,31.548,4.744,-1.921,-4.231,-0.398,1.921,4.664
530,586.776,586,776000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.622,10.271,10.017,0.067,30.421,-2.720,0.000,-6.462,0,nan,nan,nan,0.000,16.503,1000.000,0.000,10.000,13.115,0.017,0,1,1,1,0,1.277,-7.739,1,0.012,31.563,-3.249,-1.929,-1.142,0.530,1.929,2.303
531,586.988,586,988000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.449,-4.177,10.072,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
532,586.988,586,988000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.059,2.798,10.007,0.050,27.349,4.349,0.000,-6.464,1,28.648,3.599,10.000,1.977,10.483,-0.081,0.000,10.000,3.123,0.007,0,1,1,1,0,1.978,-8.443,1,0.008,31.545,4.744,-1.963,-4.196,-0.395,1.963,4.649
533,586.988,586,988000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.618,10.269,10.019,0.067,30.400,-2.782,0.000,-6.461,0,nan,nan,nan,0.000,16.550,1000.000,0.000,10.000,13.172,0.019,0,1,1,1,0,1.274,-7.735,1,0.008,31.559,-3.250,-1.968,-1.159,0.468,1.968,2.331
534,587.352,587,352000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.436,-4.183,10.064,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
535,587.352,587,352000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.060,2.805,10.008,0.050,27.405,4.409,0.000,-6.320,1,28.705,3.659,10.000,2.048,10.477,-0.152,0.000,10.000,3.102,0.008,0,1,1,1,0,2.049,-8.369,1,0.012,31.539,4.743,-2.022,-4.133,-0.334,2.022,4.613
536,587.352,587,352000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.614,10.263,10.021,0.067,30.385,-2.806,0.000,-6.454,0,nan,nan,nan,0.000,16.563,1000.000,0.000,10.000,13.188,0.021,0,1,1,1,0,1.275,-7.729,1,0.012,31.553,-3.251,-2.023,-1.167,0.445,2.023,2.378
537,587.764,587,764000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.430,-4.189,10.061,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
538,587.764,587,764000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.053,2.809,10.009,0.050,27.461,4.388,0.000,-6.436,1,28.760,3.638,10.000,1.995,10.459,-0.103,0.000,10.000,3.036,0.009,0,1,1,1,0,1.996,-8.433,1,0.028,31.531,4.742,-2.071,-4.070,-0.354,2.071,4.581
539,587.764,587,764000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.605,10.260,10.026,0.067,30.363,-2.807,0.000,-6.454,0,nan,nan,nan,0.000,16.564,1000.000,0.000,10.000,13.185,0.026,0,1,1,1,0,1.275,-7.729,1,0.028,31.545,-3.252,-2.067,-1.183,0.445,2.067,2.423
540,588.160,588,160000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.430,-4.191,10.060,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
541,588.160,588,160000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.049,2.808,10.015,0.050,27.481,4.386,0.000,-6.457,1,28.780,3.636,10.000,1.985,10.459,-0.093,0.000,10.000,3.014,0.015,0,1,1,1,0,1.987,-8.444,1,0.028,31.524,4.741,-2.100,-4.043,-0.355,2.100,4.570
542,588.160,588,160000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.602,10.261,10.020,0.067,30.361,-2.808,0.000,-6.461,0,nan,nan,nan,0.000,16.562,1000.000,0.000,10.000,13.187,0.020,0,1,1,1,0,1.273,-7.734,1,0.028,31.538,-3.253,-2.091,-1.177,0.445,2.091,2.440
543,588.592,588,592000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.415,-4.210,10.065,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
544,588.592,588,592000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.048,2.803,10.013,0.050,27.459,4.388,0.000,-6.463,1,28.759,3.638,10.000,1.981,10.463,-0.088,0.000,10.000,3.035,0.013,0,1,1,1,0,1.983,-8.446,1,0.028,31.515,4.740,-2.106,-4.056,-0.352,2.106,4.584
545,588.592,588,592000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.590,10.257,10.010,0.067,30.374,-2.807,0.000,-6.465,0,nan,nan,nan,0.000,16.555,1000.000,0.000,10.000,13.185,0.010,0,1,1,1,0,1.272,-7.736,1,0.028,31.529,-3.254,-2.093,-1.155,0.447,2.093,2.432
546,588.952,588,952000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.397,-4.226,10.061,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
547,588.952,588,952000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.046,2.798,10.013,0.050,27.463,4.391,0.000,-6.457,1,28.762,3.641,10.000,1.984,10.463,-0.091,0.000,10.000,3.035,0.013,0,1,1,1,0,1.986,-8.443,1,0.028,31.509,4.740,-2.092,-4.046,-0.348,2.092,4.568
548,588.952,588,952000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.590,10.254,10.013,0.067,30.372,-2.832,0.000,-6.461,0,nan,nan,nan,0.000,16.573,1000.000,0.000,10.000,13.206,0.013,0,1,1,1,0,1.271,-7.733,1,0.028,31.523,-3.255,-2.074,-1.151,0.424,2.074,2.410
549,589.348,589,348000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.385,-4.241,10.059,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
550,589.348,589,348000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.052,2.786,10.017,0.050,27.429,4.411,0.000,-6.379,1,28.728,3.661,10.000,2.018,10.482,-0.121,0.000,10.000,3.086,0.017,0,1,1,1,0,2.021,-8.400,1,0.028,31.502,4.739,-2.056,-4.073,-0.328,2.056,4.574
551,589.348,589,348000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.597,10.250,10.016,0.067,30.347,-2.861,0.000,-6.466,0,nan,nan,nan,0.000,16.591,1000.000,0.000,10.000,13.227,0.016,0,1,1,1,0,1.268,-7.734,1,0.028,31.516,-3.256,-2.035,-1.169,0.395,2.035,2.380
552,589.780,589,780000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.387,-4.248,10.064,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
553,589.780,589,780000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.053,2.783,10.018,0.050,27.391,4.399,0.000,-6.363,1,28.690,3.649,10.000,2.025,10.491,-0.126,0.000,10.000,3.113,0.018,0,1,1,1,0,2.027,-8.391,1,0.028,31.495,4.738,-1.996,-4.104,-0.340,1.996,4.576
554,589.780,589,780000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.606,10.250,10.012,0.067,30.318,-2.882,0.000,-6.450,0,nan,nan,nan,0.000,16.602,1000.000,0.000,10.000,13.243,0.012,0,1,1,1,0,1.273,-7.722,1,0.028,31.510,-3.256,-1.974,-1.192,0.374,1.974,2.336
555,590.176,590,176000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.378,-4.256,10.064,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
556,590.176,590,176000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.043,2.782,10.022,0.050,27.401,4.370,0.000,-6.441,1,28.700,3.620,10.000,1.988,10.486,-0.091,0.000,10.000,3.083,0.022,0,1,1,1,0,1.992,-8.433,1,0.028,31.490,4.738,-1.927,-4.089,-0.368,1.927,4.535
557,590.176,590,176000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.606,10.250,10.017,0.067,30.316,-2.884,0.000,-6.451,0,nan,nan,nan,0.000,16.607,1000.000,0.000,10.000,13.246,0.017,0,1,1,1,0,1.272,-7.723,1,0.028,31.506,-3.257,-1.905,-1.189,0.372,1.905,2.276
558,590.576,590,576000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.373,-4.255,10.065,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
559,590.576,590,576000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.034,2.782,10.016,0.050,27.433,4.363,0.000,-6.456,1,28.732,3.613,10.000,1.984,10.469,-0.090,0.000,10.000,3.044,0.016,0,1,1,1,0,1.986,-8.442,1,0.032,31.486,4.738,-1.848,-4.053,-0.374,1.848,4.470
560,590.576,590,576000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.600,10.250,10.024,0.067,30.319,-2.873,0.000,-6.448,0,nan,nan,nan,0.000,16.602,1000.000,0.000,10.000,13.235,0.024,0,1,1,1,0,1.274,-7.722,1,0.032,31.502,-3.257,-1.827,-1.183,0.384,1.827,2.210
561,590.984,590,984000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.375,-4.259,10.065,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
562,590.984,590,984000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.039,2.795,10.017,0.050,27.422,4.298,0.000,-6.107,1,28.721,3.548,10.000,2.155,10.461,-0.263,0.000,10.000,3.018,0.017,0,1,1,1,0,2.158,-8.265,1,0.008,31.483,4.738,-1.757,-4.061,-0.440,1.757,4.447
563,590.984,590,984000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.592,10.259,10.017,0.067,30.316,-2.828,0.000,-6.449,0,nan,nan,nan,0.000,16.571,1000.000,0.000,10.000,13.200,0.017,0,1,1,1,0,1.276,-7.725,1,0.008,31.499,-3.256,-1.741,-1.183,0.428,1.741,2.148
564,591.288,591,288000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.378,-4.254,10.063,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
565,591.288,591,288000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.045,2.800,10.019,0.050,27.341,4.335,0.000,-6.366,1,28.640,3.585,10.000,2.025,10.490,-0.127,0.000,10.000,3.109,0.019,0,1,1,1,0,2.028,-8.394,1,0.024,31.481,4.738,-1.698,-4.140,-0.403,1.698,4.493
566,591.288,591,288000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.594,10.263,10.003,0.067,30.321,-2.792,0.000,-6.454,0,nan,nan,nan,0.000,16.537,1000.000,0.000,10.000,13.169,0.003,0,1,1,1,0,1.276,-7.730,1,0.024,31.498,-3.256,-1.685,-1.177,0.464,1.685,2.107
567,591.512,591,512000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.378,-4.256,10.058,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
568,591.512,591,512000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.045,2.802,10.019,0.050,27.303,4.350,0.000,-6.440,1,28.602,3.600,10.000,1.987,10.502,-0.087,0.000,10.000,3.149,0.019,0,1,1,1,0,1.990,-8.430,1,0.032,31.481,4.738,-1.656,-4.178,-0.389,1.656,4.511
569,591.512,591,512000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.593,10.260,10.000,0.067,30.327,-2.775,0.000,-6.459,0,nan,nan,nan,0.000,16.520,1000.000,0.000,10.000,13.150,0.000,0,1,1,1,0,1.276,-7.735,1,0.032,31.497,-3.256,-1.645,-1.170,0.481,1.645,2.075
570,591.760,591,760000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.380,-4.258,10.055,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
571,591.760,591,760000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.046,2.806,10.026,0.050,27.289,4.375,0.000,-6.467,1,28.588,3.625,10.000,1.971,10.516,-0.068,0.000,10.000,3.171,0.026,0,1,1,1,0,1.975,-8.442,1,0.028,31.480,4.739,-1.610,-4.191,-0.364,1.610,4.504
572,591.760,591,760000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.591,10.259,10.000,0.067,30.332,-2.766,0.000,-6.466,0,nan,nan,nan,0.000,16.513,1000.000,0.000,10.000,13.142,0.000,0,1,1,1,0,1.274,-7.740,1,0.028,31.496,-3.255,-1.603,-1.164,0.489,1.603,2.041
573,592.000,592,0,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.378,-4.266,10.059,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
574,592.000,592,0,1,/drone2,TRACKING,0,-1,3,0,0,3,30.044,2.809,10.029,0.050,27.281,4.375,0.000,-6.458,1,28.580,3.625,10.000,1.975,10.520,-0.071,0.000,10.000,3.176,0.029,0,1,1,1,0,1.979,-8.437,1,0.016,31.480,4.739,-1.568,-4.198,-0.364,1.568,4.497
575,592.000,592,0,2,/drone3,TRACKING,0,-1,3,2,2,4,28.589,10.260,10.000,0.067,30.339,-2.768,0.000,-6.461,0,nan,nan,nan,0.000,16.516,1000.000,0.000,10.000,13.145,0.000,0,1,1,1,0,1.275,-7.737,1,0.016,31.496,-3.255,-1.566,-1.157,0.487,1.566,2.007
576,592.252,592,252000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.376,-4.271,10.058,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
577,592.252,592,252000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.040,2.804,10.026,0.050,27.302,4.384,0.000,-6.458,1,28.601,3.634,10.000,1.976,10.513,-0.073,0.000,10.000,3.161,0.026,0,1,1,1,0,1.979,-8.437,1,0.016,31.480,4.740,-1.533,-4.178,-0.355,1.533,4.464
578,592.252,592,252000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.583,10.263,9.999,0.067,30.339,-2.772,0.000,-6.462,0,nan,nan,nan,0.000,16.522,1000.000,0.000,10.000,13.152,0.001,0,1,1,1,0,1.275,-7.736,1,0.016,31.496,-3.254,-1.535,-1.158,0.483,1.535,1.982
579,592.484,592,484000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.371,-4.279,10.061,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
580,592.484,592,484000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.037,2.799,10.028,0.050,27.305,4.390,0.000,-6.455,1,28.604,3.640,10.000,1.976,10.514,-0.074,0.000,10.000,3.162,0.028,0,1,1,1,0,1.981,-8.436,1,0.032,31.480,4.740,-1.508,-4.175,-0.350,1.508,4.453
581,592.484,592,484000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.581,10.267,10.004,0.067,30.339,-2.776,0.000,-6.458,0,nan,nan,nan,0.000,16.531,1000.000,0.000,10.000,13.161,0.004,0,1,1,1,0,1.275,-7.733,1,0.032,31.497,-3.254,-1.513,-1.157,0.478,1.513,1.964
582,592.704,592,704000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.362,-4.291,10.063,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
583,592.704,592,704000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.035,2.793,10.028,0.050,27.294,4.392,0.000,-6.452,1,28.593,3.642,10.000,1.978,10.518,-0.074,0.000,10.000,3.174,0.028,0,1,1,1,0,1.982,-8.434,1,0.036,31.480,4.740,-1.488,-4.186,-0.348,1.488,4.456
584,592.704,592,704000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.578,10.271,10.009,0.067,30.354,-2.804,0.000,-6.456,0,nan,nan,nan,0.000,16.562,1000.000,0.000,10.000,13.195,0.009,0,1,1,1,0,1.274,-7.730,1,0.036,31.497,-3.254,-1.497,-1.143,0.449,1.497,1.937
585,593.068,593,68000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.358,-4.296,10.061,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
586,593.068,593,68000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.040,2.784,10.033,0.050,27.292,4.387,0.000,-6.460,1,28.591,3.637,10.000,1.973,10.525,-0.068,0.000,10.000,3.181,0.033,0,1,1,1,0,1.978,-8.438,1,0.004,31.481,4.741,-1.467,-4.189,-0.354,1.467,4.453
587,593.068,593,68000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.580,10.273,10.015,0.067,30.354,-2.829,0.000,-6.459,0,nan,nan,nan,0.000,16.587,1000.000,0.000,10.000,13.222,0.015,0,1,1,1,0,1.271,-7.730,1,0.004,31.498,-3.253,-1.483,-1.144,0.423,1.483,1.920
588,593.476,593,476000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.348,-4.297,10.055,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
589,593.476,593,476000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.040,2.779,10.032,0.050,27.273,4.377,0.000,-6.451,1,28.572,3.627,10.000,1.977,10.529,-0.071,0.000,10.000,3.195,0.032,0,1,1,1,0,1.981,-8.432,1,0.016,31.482,4.742,-1.466,-4.210,-0.365,1.466,4.472
590,593.476,593,476000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.590,10.276,10.029,0.067,30.348,-2.869,0.000,-6.448,0,nan,nan,nan,0.000,16.627,1000.000,0.000,10.000,13.262,0.029,0,1,1,1,0,1.272,-7.720,1,0.016,31.499,-3.252,-1.488,-1.151,0.384,1.488,1.920
591,593.888,593,888000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.335,-4.299,10.051,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
592,593.888,593,888000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.038,2.786,10.029,0.050,27.269,4.371,0.000,-6.446,1,28.568,3.621,10.000,1.979,10.524,-0.075,0.000,10.000,3.190,0.029,0,1,1,1,0,1.984,-8.429,1,0.032,31.483,4.742,-1.485,-4.214,-0.371,1.485,4.483
593,593.888,593,888000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.597,10.271,10.038,0.067,30.328,-2.875,0.000,-6.449,0,nan,nan,nan,0.000,16.630,1000.000,0.000,10.000,13.259,0.038,0,1,1,1,0,1.272,-7.721,1,0.032,31.500,-3.252,-1.511,-1.172,0.377,1.511,1.949
594,594.288,594,288000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.322,-4.307,10.057,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
595,594.288,594,288000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.042,2.800,10.030,0.050,27.266,4.366,0.000,-6.446,1,28.565,3.616,10.000,1.979,10.524,-0.075,0.000,10.000,3.187,0.030,0,1,1,1,0,1.984,-8.430,1,0.000,31.484,4.742,-1.527,-4.218,-0.376,1.527,4.501
596,594.288,594,288000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.607,10.265,10.029,0.067,30.239,-2.840,0.000,-6.448,0,nan,nan,nan,0.000,16.582,1000.000,0.000,10.000,13.206,0.029,0,1,1,1,0,1.276,-7.724,1,0.000,31.500,-3.252,-1.556,-1.261,0.412,1.556,2.045
597,594.696,594,696000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.323,-4.321,10.061,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
598,594.696,594,696000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.052,2.800,10.024,0.050,27.280,4.367,0.000,-6.469,1,28.580,3.617,10.000,1.970,10.517,-0.066,0.000,10.000,3.183,0.024,0,1,1,1,0,1.973,-8.442,1,0.012,31.484,4.742,-1.580,-4.203,-0.375,1.580,4.506
599,594.696,594,696000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.603,10.257,10.019,0.067,30.182,-2.835,0.000,-6.465,0,nan,nan,nan,0.000,16.561,1000.000,0.000,10.000,13.187,0.019,0,1,1,1,0,1.271,-7.736,1,0.012,31.500,-3.252,-1.610,-1.318,0.417,1.610,2.122
600,595.092,595,92000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.329,-4.336,10.070,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
601,595.092,595,92000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.051,2.795,10.012,0.050,27.310,4.370,0.000,-6.469,1,28.609,3.620,10.000,1.973,10.499,-0.073,0.000,10.000,3.161,0.012,0,1,1,1,0,1.975,-8.443,1,0.012,31.482,4.741,-1.645,-4.172,-0.372,1.645,4.500
602,595.092,595,92000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.599,10.254,10.010,0.067,30.172,-2.854,0.000,-6.465,0,nan,nan,nan,0.000,16.568,1000.000,0.000,10.000,13.203,0.010,0,1,1,1,0,1.270,-7.736,1,0.012,31.498,-3.253,-1.674,-1.326,0.399,1.674,2.172
603,595.488,595,488000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.343,-4.340,10.081,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
604,595.488,595,488000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.044,2.794,10.007,0.050,27.287,4.367,0.000,-6.463,1,28.586,3.617,10.000,1.975,10.498,-0.076,0.000,10.000,3.174,0.007,0,1,1,1,0,1.976,-8.440,1,0.012,31.480,4.741,-1.717,-4.193,-0.373,1.717,4.546
605,595.488,595,488000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.600,10.253,10.009,0.067,30.165,-2.890,0.000,-6.465,0,nan,nan,nan,0.000,16.594,1000.000,0.000,10.000,13.235,0.009,0,1,1,1,0,1.268,-7.733,1,0.012,31.495,-3.254,-1.742,-1.330,0.365,1.742,2.222
606,595.816,595,816000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.346,-4.345,10.082,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
607,595.816,595,816000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.043,2.799,10.007,0.050,27.245,4.376,0.000,-6.388,1,28.544,3.626,10.000,2.009,10.510,-0.107,0.000,10.000,3.212,0.007,0,1,1,1,0,2.010,-8.398,1,0.016,31.477,4.740,-1.776,-4.232,-0.363,1.776,4.604
608,595.816,595,816000000,2,/drone3,TRACKING,0,-1,3,2,2,4,28.599,10.256,10.009,0.067,30.167,-2.948,0.000,-6.464,0,nan,nan,nan,0.000,16.643,1000.000,0.000,10.000,13.297,0.009,0,1,1,1,0,1.264,-7.728,1,0.016,31.492,-3.255,-1.797,-1.325,0.307,1.797,2.254
609,596.080,596,80000000,0,/drone1,SURVEILLANCE,1,2,3,-1,-1,-1,30.345,-4.339,10.082,0.055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
610,596.080,596,80000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.045,2.797,10.011,0.050,27.239,4.353,0.000,-6.437,1,28.538,3.603,10.000,1.986,10.512,-0.084,0.000,10.000,3.208,0.011,0,1,1,1,0,1.988,-8.425,1,0.028,31.474,4.739,-1.821,-4.236,-0.386,1.821,4.627
