seq,t_sec,stamp_sec,stamp_nsec,drone_idx,drone_ns,mode,latched_surveillance,last_done_target_id,num_targets,primary_track_idx,primary_track_id,primary_class_id,drone_x,drone_y,drone_z,drone_yaw,target_x,target_y,target_z,target_logdetP,qstar_valid,qstar_x,qstar_y,qstar_z,dopt_gain,dist,cost,sep_penalty,ring_z,r_xy,z_err,at_circle,term,cond_logdet,cond_dj,cond_stale,dJ_cur,post_logdetP,has_gt,gt_age_s,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm
858,92.628,202,600000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,9.991,-6.556,10.044,0.013,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
859,92.628,202,600000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.245,-0.011,10.000,0.011,12.565,3.268,0.000,-6.439,1,11.266,2.518,10.000,1.854,11.377,0.221,0.000,10.000,5.425,0.000,0,1,1,1,0,1.855,-8.293,1,0.028,14.125,2.906,-1.696,-1.559,0.362,1.696,2.332
860,92.628,202,600000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.402,8.204,10.037,0.028,10.883,10.398,0.000,-6.457,1,9.584,9.648,10.000,1.967,10.569,-0.053,0.000,10.000,3.312,0.037,0,1,1,1,0,1.973,-8.430,1,0.028,14.075,9.894,-1.689,-3.192,0.504,1.689,3.646
861,92.880,202,852000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.032,-6.518,10.047,0.015,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
862,92.880,202,852000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.245,-0.008,10.001,0.011,12.549,3.220,0.000,-6.331,1,11.250,2.470,10.000,1.906,11.357,0.165,0.000,10.000,5.380,0.001,0,1,1,1,0,1.906,-8.238,1,0.028,14.123,2.907,-1.759,-1.575,0.314,1.759,2.381
863,92.880,202,852000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.404,8.200,10.035,0.028,10.865,10.376,0.000,-5.816,1,9.566,9.626,10.000,2.282,10.559,-0.371,0.000,10.000,3.284,0.035,0,1,1,1,0,2.288,-8.104,1,0.028,14.074,9.895,-1.750,-3.209,0.481,1.750,3.687
864,93.112,203,84000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.063,-6.491,10.048,0.016,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
865,93.112,203,84000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.238,-0.008,10.004,0.011,12.514,3.238,0.000,-6.298,1,11.215,2.488,10.000,1.922,11.354,0.149,0.000,10.000,5.369,0.004,0,1,1,1,0,1.923,-8.220,1,0.008,14.121,2.907,-1.823,-1.607,0.331,1.823,2.453
866,93.112,203,84000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.403,8.201,10.037,0.028,10.840,10.350,0.000,-6.079,1,9.541,9.600,10.000,2.155,10.550,-0.245,0.000,10.000,3.250,0.037,0,1,1,1,0,2.160,-8.239,1,0.008,14.072,9.895,-1.811,-3.232,0.456,1.811,3.733
867,93.440,203,412000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.110,-6.448,10.050,0.018,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
868,93.440,203,412000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.230,-0.007,10.007,0.011,12.462,3.233,0.000,-6.375,1,11.163,2.483,10.000,1.890,11.338,0.178,0.000,10.000,5.330,0.007,0,1,1,1,0,1.891,-8.266,1,0.012,14.118,2.907,-1.904,-1.656,0.326,1.904,2.545
869,93.440,203,412000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.393,8.199,10.040,0.028,10.820,10.326,0.000,-6.315,1,9.521,9.576,10.000,2.041,10.545,-0.132,0.000,10.000,3.226,0.040,0,1,1,1,0,2.047,-8.362,1,0.012,14.069,9.895,-1.890,-3.250,0.430,1.890,3.784
870,93.764,203,736000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.148,-6.412,10.045,0.019,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
871,93.764,203,736000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.228,-0.010,10.008,0.011,12.427,3.206,0.000,-6.434,1,11.128,2.456,10.000,1.866,11.320,0.198,0.000,10.000,5.289,0.008,0,1,1,1,0,1.867,-8.300,1,0.012,14.114,2.907,-1.980,-1.686,0.299,1.980,2.618
872,93.764,203,736000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.396,8.198,10.041,0.028,10.801,10.290,0.000,-6.434,1,9.502,9.540,10.000,1.984,10.535,-0.078,0.000,10.000,3.187,0.041,0,1,1,1,0,1.991,-8.425,1,0.012,14.066,9.895,-1.964,-3.265,0.395,1.964,3.831
873,94.004,203,976000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.179,-6.384,10.039,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
874,94.004,203,976000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.230,-0.009,10.012,0.011,12.417,3.182,0.000,-6.461,1,11.118,2.432,10.000,1.854,11.311,0.208,0.000,10.000,5.264,0.012,0,1,1,1,0,1.856,-8.317,1,0.036,14.110,2.907,-2.027,-1.693,0.275,2.027,2.655
875,94.004,203,976000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.404,8.199,10.042,0.028,10.789,10.264,0.000,-6.460,1,9.490,9.514,10.000,1.973,10.526,-0.068,0.000,10.000,3.155,0.042,0,1,1,1,0,1.979,-8.439,1,0.036,14.062,9.895,-2.010,-3.273,0.369,2.010,3.859
876,94.316,204,288000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.208,-6.355,10.038,0.021,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
877,94.316,204,288000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.241,-0.007,10.018,0.011,12.406,3.171,0.000,-6.462,1,11.107,2.421,10.000,1.854,11.305,0.207,0.000,10.000,5.239,0.018,0,1,1,1,0,1.857,-8.319,1,0.024,14.104,2.906,-2.088,-1.698,0.265,2.088,2.704
878,94.316,204,288000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.411,8.199,10.045,0.028,10.774,10.252,0.000,-6.462,1,9.475,9.502,10.000,1.972,10.521,-0.068,0.000,10.000,3.130,0.045,0,1,1,1,0,1.979,-8.441,1,0.024,14.057,9.895,-2.070,-3.283,0.357,2.070,3.898
879,94.712,204,684000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.245,-6.316,10.035,0.021,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
880,94.712,204,684000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.253,-0.003,10.025,0.011,12.391,3.140,0.000,-6.460,1,11.092,2.390,10.000,1.857,11.291,0.201,0.000,10.000,5.196,0.025,0,1,1,1,0,1.860,-8.321,1,0.024,14.096,2.905,-2.144,-1.705,0.235,2.144,2.750
881,94.712,204,684000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.413,8.211,10.044,0.028,10.765,10.238,0.000,-6.334,1,9.466,9.488,10.000,2.034,10.513,-0.131,0.000,10.000,3.105,0.044,0,1,1,1,0,2.041,-8.375,1,0.024,14.049,9.894,-2.127,-3.285,0.344,2.127,3.929
882,95.020,204,992000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.285,-6.289,10.035,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
883,95.020,204,992000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.253,0.003,10.023,0.011,12.387,3.120,0.000,-6.453,1,11.088,2.370,10.000,1.862,11.281,0.195,0.000,10.000,5.177,0.023,0,1,1,1,0,1.865,-8.318,1,0.008,14.089,2.905,-2.173,-1.702,0.215,2.173,2.768
884,95.020,204,992000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.414,8.218,10.039,0.028,10.775,10.237,0.000,-6.408,1,9.476,9.487,10.000,2.000,10.509,-0.099,0.000,10.000,3.107,0.039,0,1,1,1,0,2.006,-8.414,1,0.008,14.043,9.893,-2.158,-3.268,0.344,2.158,3.931
885,95.324,205,296000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.326,-6.267,10.042,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
886,95.324,205,296000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.242,-0.002,10.017,0.011,12.384,3.119,0.000,-6.452,1,11.085,2.369,10.000,1.863,11.280,0.193,0.000,10.000,5.187,0.017,0,1,1,1,0,1.865,-8.316,1,0.024,14.083,2.904,-2.184,-1.698,0.215,2.184,2.775
887,95.324,205,296000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.416,8.224,10.029,0.028,10.767,10.240,0.000,-6.434,1,9.468,9.490,10.000,1.990,10.496,-0.091,0.000,10.000,3.096,0.029,0,1,1,1,0,1.994,-8.429,1,0.024,14.037,9.893,-2.171,-3.270,0.347,2.171,3.940
888,95.684,205,656000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.372,-6.254,10.037,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
889,95.684,205,656000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.241,-0.009,10.017,0.011,12.363,3.105,0.000,-5.911,1,11.064,2.355,10.000,2.119,11.270,-0.065,0.000,10.000,5.166,0.017,0,1,1,1,0,2.121,-8.032,1,0.024,14.075,2.903,-2.178,-1.712,0.202,2.178,2.778
890,95.684,205,656000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.417,8.230,10.018,0.028,10.756,10.247,0.000,-6.086,1,9.457,9.497,10.000,2.162,10.483,-0.266,0.000,10.000,3.088,0.018,0,1,1,1,0,2.165,-8.251,1,0.024,14.029,9.892,-2.168,-3.273,0.355,2.168,3.942
891,95.924,205,896000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.387,-6.251,10.036,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
892,95.924,205,896000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.238,-0.011,10.017,0.011,12.369,3.123,0.000,-6.304,1,11.070,2.373,10.000,1.933,11.280,0.123,0.000,10.000,5.186,0.017,0,1,1,1,0,1.936,-8.240,1,0.012,14.069,2.902,-2.161,-1.700,0.221,2.161,2.759
893,95.924,205,896000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.418,8.230,10.014,0.028,10.779,10.261,0.000,-6.342,1,9.480,9.511,10.000,2.038,10.487,-0.140,0.000,10.000,3.114,0.014,0,1,1,1,0,2.040,-8.382,1,0.012,14.024,9.891,-2.153,-3.246,0.370,2.153,3.912
894,96.128,206,100000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.397,-6.247,10.036,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
895,96.128,206,100000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.238,-0.012,10.019,0.011,12.380,3.129,0.000,-6.408,1,11.081,2.379,10.000,1.884,11.287,0.174,0.000,10.000,5.198,0.019,0,1,1,1,0,1.886,-8.295,1,0.036,14.065,2.902,-2.143,-1.686,0.228,2.143,2.736
896,96.128,206,100000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.416,8.230,10.015,0.028,10.790,10.266,0.000,-6.422,1,9.491,9.516,10.000,1.998,10.492,-0.099,0.000,10.000,3.128,0.015,0,1,1,1,0,2.000,-8.422,1,0.036,14.020,9.890,-2.136,-3.231,0.376,2.136,3.891
897,96.440,206,412000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.388,-6.262,10.033,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
898,96.440,206,412000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.238,-0.015,10.024,0.011,12.398,3.137,0.000,-6.451,1,11.099,2.387,10.000,1.861,11.301,0.199,0.000,10.000,5.219,0.024,0,1,1,1,0,1.864,-8.315,1,0.024,14.059,2.901,-2.097,-1.661,0.236,2.097,2.686
899,96.440,206,412000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.415,8.221,10.023,0.028,10.801,10.274,0.000,-6.448,1,9.502,9.524,10.000,1.982,10.506,-0.081,0.000,10.000,3.147,0.023,0,1,1,1,0,1.986,-8.433,1,0.024,14.014,9.889,-2.094,-3.213,0.385,2.094,3.854
900,96.828,206,800000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.389,-6.271,10.030,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
901,96.828,206,800000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.239,-0.015,10.019,0.011,12.403,3.175,0.000,-6.396,1,11.104,2.425,10.000,1.884,11.310,0.178,0.000,10.000,5.246,0.019,0,1,1,1,0,1.886,-8.282,1,0.016,14.052,2.900,-2.022,-1.649,0.275,2.022,2.623
902,96.828,206,800000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.410,8.215,10.033,0.028,10.780,10.284,0.000,-6.459,1,9.481,9.534,10.000,1.975,10.515,-0.072,0.000,10.000,3.146,0.033,0,1,1,1,0,1.980,-8.439,1,0.016,14.007,9.888,-2.022,-3.228,0.396,2.022,3.829
903,97.228,207,200000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.390,-6.286,10.031,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
904,97.228,207,200000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.239,-0.014,10.016,0.011,12.425,3.192,0.000,-6.445,1,11.126,2.442,10.000,1.860,11.319,0.204,0.000,10.000,5.273,0.016,0,1,1,1,0,1.862,-8.307,1,0.020,14.046,2.899,-1.929,-1.621,0.293,1.929,2.537
905,97.228,207,200000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.405,8.213,10.039,0.028,10.784,10.295,0.000,-6.455,1,9.485,9.545,10.000,1.975,10.525,-0.070,0.000,10.000,3.162,0.039,0,1,1,1,0,1.981,-8.436,1,0.020,14.001,9.887,-1.933,-3.218,0.408,1.933,3.776
906,97.628,207,600000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.408,-6.275,10.024,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
907,97.628,207,600000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.230,-0.015,10.010,0.011,12.449,3.213,0.000,-6.457,1,11.150,2.463,10.000,1.853,11.333,0.214,0.000,10.000,5.312,0.010,0,1,1,1,0,1.854,-8.311,1,0.024,14.040,2.898,-1.826,-1.592,0.315,1.826,2.443
908,97.628,207,600000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.402,8.211,10.039,0.028,10.796,10.323,0.000,-6.456,1,9.497,9.573,10.000,1.973,10.534,-0.066,0.000,10.000,3.192,0.039,0,1,1,1,0,1.979,-8.435,1,0.024,13.996,9.886,-1.833,-3.201,0.437,1.833,3.714
909,97.964,207,936000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.365,-6.304,10.025,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
910,97.964,207,936000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.229,-0.015,10.013,0.011,12.468,3.236,0.000,-6.459,1,11.169,2.486,10.000,1.849,11.349,0.220,0.000,10.000,5.342,0.013,0,1,1,1,0,1.851,-8.310,1,0.000,14.037,2.897,-1.727,-1.569,0.339,1.727,2.358
911,97.964,207,936000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.403,8.202,10.032,0.028,10.821,10.356,0.000,-6.458,1,9.522,9.606,10.000,1.971,10.542,-0.063,0.000,10.000,3.239,0.032,0,1,1,1,0,1.976,-8.434,1,0.000,13.993,9.885,-1.736,-3.171,0.471,1.736,3.646
912,98.196,208,168000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.361,-6.302,10.023,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
913,98.196,208,168000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.233,-0.015,10.009,0.011,12.479,3.241,0.000,-6.466,1,11.180,2.491,10.000,1.846,11.350,0.224,0.000,10.000,5.350,0.009,0,1,1,1,0,1.847,-8.314,1,0.016,14.035,2.897,-1.669,-1.556,0.344,1.669,2.307
914,98.196,208,168000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.412,8.196,10.023,0.028,10.846,10.380,0.000,-6.457,1,9.547,9.630,10.000,1.972,10.543,-0.063,0.000,10.000,3.270,0.023,0,1,1,1,0,1.975,-8.432,1,0.016,13.991,9.885,-1.678,-3.145,0.495,1.678,3.599
915,98.424,208,396000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.357,-6.305,10.024,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
916,98.424,208,396000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.238,-0.011,10.006,0.011,12.507,3.256,0.000,-6.455,1,11.208,2.506,10.000,1.850,11.359,0.222,0.000,10.000,5.375,0.006,0,1,1,1,0,1.850,-8.306,1,0.028,14.033,2.897,-1.612,-1.527,0.359,1.612,2.249
917,98.424,208,396000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.414,8.191,10.015,0.028,10.857,10.396,0.000,-6.452,1,9.558,9.646,10.000,1.974,10.542,-0.066,0.000,10.000,3.291,0.015,0,1,1,1,0,1.976,-8.428,1,0.028,13.989,9.884,-1.622,-3.132,0.512,1.622,3.564
918,98.628,208,600000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.354,-6.301,10.025,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
919,98.628,208,600000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.247,-0.009,10.008,0.011,12.540,3.266,0.000,-6.470,1,11.241,2.516,10.000,1.841,11.371,0.233,0.000,10.000,5.399,0.008,0,1,1,1,0,1.842,-8.313,1,0.016,14.032,2.897,-1.558,-1.492,0.370,1.558,2.188
920,98.628,208,600000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.411,8.184,10.006,0.028,10.874,10.406,0.000,-6.466,1,9.575,9.656,10.000,1.967,10.541,-0.059,0.000,10.000,3.317,0.006,0,1,1,1,0,1.968,-8.434,1,0.016,13.988,9.884,-1.568,-3.114,0.522,1.568,3.526
921,98.868,208,840000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.352,-6.298,10.027,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
922,98.868,208,840000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.247,-0.006,10.010,0.011,12.563,3.277,0.000,-6.448,1,11.264,2.527,10.000,1.849,11.384,0.228,0.000,10.000,5.422,0.010,0,1,1,1,0,1.850,-8.299,1,0.040,14.031,2.896,-1.507,-1.468,0.380,1.507,2.138
923,98.868,208,840000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.409,8.181,10.005,0.028,10.885,10.412,0.000,-6.459,1,9.586,9.662,10.000,1.970,10.545,-0.061,0.000,10.000,3.333,0.005,0,1,1,1,0,1.971,-8.429,1,0.040,13.987,9.884,-1.517,-3.103,0.529,1.517,3.494
924,99.164,209,136000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.351,-6.295,10.029,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
925,99.164,209,136000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.239,-0.003,10.019,0.011,12.609,3.353,0.000,-6.070,1,11.310,2.603,10.000,2.016,11.434,0.070,0.000,10.000,5.510,0.019,0,1,1,1,0,2.019,-8.089,1,0.012,14.030,2.896,-1.440,-1.421,0.456,1.440,2.074
926,99.164,209,136000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.408,8.188,10.013,0.028,10.883,10.416,0.000,-6.462,1,9.584,9.666,10.000,1.967,10.552,-0.057,0.000,10.000,3.330,0.013,0,1,1,1,0,1.969,-8.432,1,0.012,13.987,9.884,-1.450,-3.104,0.533,1.450,3.467
927,99.480,209,452000000,0,/drone1,SURVEILLANCE,1,29,3,-1,-1,-1,10.348,-6.297,10.038,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
928,99.480,209,452000000,1,/drone2,TRACKING,0,-1,3,1,28,1,8.233,-0.005,10.030,0.011,12.684,3.338,0.000,-6.370,1,11.385,2.588,10.000,1.874,11.471,0.220,0.000,10.000,5.566,0.030,0,1,1,1,0,1.878,-8.248,1,0.004,14.030,2.896,-1.387,-1.346,0.442,1.387,1.983
929,99.480,209,452000000,2,/drone3,TRACKING,0,-1,3,0,26,2,8.407,8.197,10.016,0.028,10.905,10.431,0.000,-6.467,1,9.606,9.681,10.000,1.964,10.562,-0.051,0.000,10.000,3.351,0.016,0,1,1,1,0,1.966,-8.433,1,0.004,13.986,9.883,-1.396,-3.081,0.548,1.396,3.427
930,99.812,209,784000000,0,/drone1,SURVEILLANCE,1,29,4,-1,-1,-1,10.344,-6.311,10.047,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
931,99.812,209,784000000,1,/drone2,TRACKING,0,-1,4,1,28,1,8.231,-0.004,10.039,0.011,12.710,3.336,0.000,-6.442,1,11.411,2.586,10.000,1.838,11.489,0.259,0.000,10.000,5.587,0.039,0,1,1,1,0,1.843,-8.285,1,0.012,14.031,2.896,-1.350,-1.321,0.440,1.350,1.939
932,99.812,209,784000000,2,/drone3,TRACKING,0,-1,4,0,26,2,8.399,8.198,10.018,0.028,10.924,10.451,0.000,-6.457,1,9.625,9.701,10.000,1.966,10.574,-0.051,0.000,10.000,3.385,0.018,0,1,1,1,0,1.969,-8.426,1,0.012,13.987,9.883,-1.357,-3.063,0.568,1.357,3.398
933,100.196,210,168000000,0,/drone1,SURVEILLANCE,1,29,4,-1,-1,-1,10.338,-6.330,10.053,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
934,100.196,210,168000000,1,/drone2,TRACKING,0,-1,4,1,28,1,8.228,-0.002,10.038,0.011,12.720,3.336,0.000,-6.453,1,11.421,2.586,10.000,1.831,11.493,0.267,0.000,10.000,5.597,0.038,0,1,1,1,0,1.836,-8.290,1,0.036,14.032,2.896,-1.329,-1.311,0.439,1.329,1.918
935,100.196,210,168000000,2,/drone3,TRACKING,0,-1,4,0,26,2,8.401,8.199,10.022,0.028,10.924,10.474,0.000,-6.456,1,9.625,9.724,10.000,1.965,10.582,-0.049,0.000,10.000,3.398,0.022,0,1,1,1,0,1.969,-8.425,1,0.036,13.988,9.883,-1.334,-3.064,0.591,1.334,3.393
936,100.600,210,572000000,0,/drone1,SURVEILLANCE,1,29,4,-1,-1,-1,10.326,-6.333,10.042,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
937,100.600,210,572000000,1,/drone2,TRACKING,0,-1,4,1,28,1,8.232,0.004,10.026,0.011,12.689,3.343,0.000,-6.452,1,11.390,2.593,10.000,1.835,11.469,0.258,0.000,10.000,5.570,0.026,0,1,1,1,0,1.839,-8.290,1,0.008,14.033,2.896,-1.334,-1.344,0.447,1.334,1.946
938,100.600,210,572000000,2,/drone3,TRACKING,0,-1,4,0,26,2,8.396,8.198,10.026,0.028,10.922,10.492,0.000,-6.453,1,9.623,9.742,10.000,1.965,10.591,-0.047,0.000,10.000,3.413,0.026,0,1,1,1,0,1.969,-8.423,1,0.008,13.990,9.883,-1.336,-3.068,0.609,1.336,3.401
939,101.000,210,972000000,0,/drone1,SURVEILLANCE,1,29,4,-1,-1,-1,10.318,-6.345,10.028,0.020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
940,101.000,210,972000000,1,/drone2,TRACKING,0,-1,4,1,28,1,8.234,-0.002,10.012,0.011,12.664,3.345,0.000,-6.455,1,11.365,2.595,10.000,1.837,11.448,0.253,0.000,10.000,5.552,0.012,0,1,1,1,0,1.839,-8.293,1,0.012,14.034,2.896,-1.367,-1.371,0.449,1.367,1.987
941,101.000,210,972000000,2,/drone3,TRACKING,0,-1,4,0,26,2,8.399,8.198,10.032,0.028,10.905,10.485,0.000,-6.453,1,9.606,9.735,10.000,1.965,10.590,-0.047,0.000,10.000,3.393,0.032,0,1,1,1,0,1.970,-8.424,1,0.012,13.991,9.884,-1.366,-3.086,0.601,1.366,3.428
