stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z
632.808000,drone3,-1,0.945382,536.454224,68.578964,15.051633,-14.565207,0.000000,container5,16.797825,-15.279149,-2.003824,-1.746192,0.713942,2.003824,2.752129,-2.413566,-0.168354,-0.415728
632.808000,drone3,-1,0.939984,164.679474,479.244606,4.211003,-4.896515,0.000000,container1,7.283232,-5.279956,-2.050579,-3.072229,0.383441,2.050579,3.713555,-2.413566,-0.168354,-0.415728
632.876000,drone3,-1,0.946477,536.551758,69.035576,15.040644,-14.568520,0.000000,container5,16.797354,-15.279197,-2.006434,-1.756709,0.710677,2.006434,2.759867,-2.413192,-0.168364,-0.418296
632.876000,drone3,-1,0.939972,164.921600,479.297913,4.211961,-4.904744,0.000000,container1,7.282713,-5.279994,-2.051248,-3.070752,0.375250,2.051248,3.711866,-2.413192,-0.168364,-0.418296
632.944000,drone3,-1,0.944181,536.618164,69.364075,15.032003,-14.570907,0.000000,container5,16.796407,-15.279289,-2.011276,-1.764404,0.708381,2.011276,2.767699,-2.412864,-0.168379,-0.420613
632.944000,drone3,-1,0.939817,165.085632,479.414574,4.210717,-4.911281,0.000000,container1,7.281678,-5.280064,-2.052150,-3.070962,0.368783,2.052150,3.711890,-2.412864,-0.168379,-0.420613
633.008000,drone3,-1,0.940655,536.260010,68.925797,15.044445,-14.563211,0.000000,container5,16.795457,-15.279373,-2.015609,-1.751012,0.716162,2.015609,2.764347,-2.413056,-0.168359,-0.418778
633.008000,drone3,-1,0.939810,165.174652,479.412468,4.212945,-4.916396,0.000000,container1,7.280649,-5.280128,-2.052471,-3.067704,0.363732,2.052471,3.708874,-2.413056,-0.168359,-0.418778
633.076000,drone3,-1,0.939808,165.197342,479.384392,4.215706,-4.920081,0.000000,container1,7.279626,-5.280186,-2.052210,-3.063920,0.360104,2.052210,3.705246,-2.412715,-0.168384,-0.420045
633.076000,drone3,-1,0.937893,536.451294,66.642685,15.105467,-14.570100,0.000000,container5,16.794504,-15.279451,-2.019426,-1.689038,0.709351,2.019426,2.726556,-2.412715,-0.168384,-0.420045
633.140000,drone3,-1,0.940367,536.229736,65.986710,15.123517,-14.566770,0.000000,container5,16.793550,-15.279522,-2.022723,-1.670033,0.712752,2.022723,2.718167,-2.412352,-0.168418,-0.420904
633.140000,drone3,-1,0.939768,165.309280,479.432289,4.215786,-4.925996,0.000000,container1,7.278612,-5.280237,-2.051372,-3.062826,0.354241,2.051372,3.703311,-2.412352,-0.168418,-0.420904
633.204000,drone3,-1,0.943239,536.599487,65.860695,15.128275,-14.577768,0.000000,container5,16.792596,-15.279585,-2.025494,-1.664322,0.701817,2.025494,2.713879,-2.412407,-0.168433,-0.418712
633.204000,drone3,-1,0.939403,165.370880,479.453323,4.216916,-4.929202,0.000000,container1,7.277606,-5.280281,-2.049960,-3.060690,0.351079,2.049960,3.700462,-2.412407,-0.168433,-0.418712
633.272000,drone3,-1,0.944099,536.292236,66.164383,15.121415,-14.570763,0.000000,container5,16.792120,-15.279614,-2.026681,-1.670705,0.708851,2.026681,2.720507,-2.412317,-0.168456,-0.416254
633.272000,drone3,-1,0.939425,165.270203,479.464706,4.218090,-4.927847,0.000000,container1,7.277107,-5.280300,-2.049040,-3.059018,0.352453,2.049040,3.698700,-2.412317,-0.168456,-0.416254
633.340000,drone3,-1,0.945114,536.089661,66.092293,15.123394,-14.566150,0.000000,container5,16.791169,-15.279666,-2.028658,-1.667775,0.713516,2.028658,2.721403,-2.411882,-0.168513,-0.415997
633.340000,drone3,-1,0.939566,165.240677,479.466072,4.218654,-4.928197,0.000000,container1,7.276118,-5.280335,-2.046777,-3.057464,0.352138,2.046777,3.696131,-2.411882,-0.168513,-0.415997
633.404000,drone3,-1,0.943872,535.640747,66.472015,15.113478,-14.554985,0.000000,container5,16.790221,-15.279711,-2.030104,-1.676744,0.724726,2.030104,2.730937,-2.411751,-0.168553,-0.413085
633.404000,drone3,-1,0.939942,165.419754,479.445076,4.219636,-4.933659,0.000000,container1,7.275140,-5.280362,-2.043954,-3.055504,0.346703,2.043954,3.692432,-2.411751,-0.168553,-0.413085
633.472000,drone3,-1,0.944740,535.246460,66.816055,15.104571,-14.545152,0.000000,container5,16.789278,-15.279748,-2.031018,-1.684707,0.734596,2.031018,2.739143,-2.411823,-0.168583,-0.407863
633.472000,drone3,-1,0.940252,165.465225,479.473526,4.219386,-4.935558,0.000000,container1,7.274176,-5.280383,-2.040580,-3.054790,0.344825,2.040580,3.689798,-2.411823,-0.168583,-0.407863
633.536000,drone3,-1,0.944374,535.103760,67.111549,15.097101,-14.541671,0.000000,container5,16.788341,-15.279778,-2.031401,-1.691240,0.738107,2.031401,2.744391,-2.411502,-0.168642,-0.405888
633.536000,drone3,-1,0.940501,165.411652,479.360687,4.223026,-4.934680,0.000000,container1,7.273225,-5.280397,-2.036663,-3.050199,0.345717,2.036663,3.683915,-2.411502,-0.168642,-0.405888
633.600000,drone3,-1,0.944839,535.310730,66.844124,15.103932,-14.546880,0.000000,container5,16.787875,-15.279790,-2.031393,-1.683943,0.732910,2.031393,2.738500,-2.411576,-0.168683,-0.400229
633.600000,drone3,-1,0.940356,165.395401,479.381927,4.222473,-4.934289,0.000000,container1,7.272755,-5.280401,-2.034505,-3.050282,0.346113,2.034505,3.682828,-2.411576,-0.168683,-0.400229
633.636000,drone3,-1,0.944445,535.581848,67.168892,15.095256,-14.553888,0.000000,container5,16.786948,-15.279808,-2.030984,-1.691693,0.725920,2.030984,2.741109,-2.411288,-0.168729,-0.399235
633.636000,drone3,-1,0.940351,165.333466,479.378716,4.222420,-4.932585,0.000000,container1,7.271827,-5.280406,-2.029794,-3.049407,0.347821,2.029794,3.679663,-2.411288,-0.168729,-0.399235
633.700000,drone3,-1,0.943644,535.118225,67.309494,15.091368,-14.540754,0.000000,container5,16.786488,-15.279814,-2.030582,-1.695120,0.739060,2.030582,2.746435,-2.411271,-0.168788,-0.394350
633.700000,drone3,-1,0.940427,165.450745,479.369293,4.222122,-4.934246,0.000000,container1,7.271369,-5.280405,-2.027244,-3.049247,0.346159,2.027244,3.677969,-2.411271,-0.168788,-0.394350
633.768000,drone3,-1,0.944239,535.130432,67.734550,15.080359,-14.540004,0.000000,container5,16.785575,-15.279821,-2.029386,-1.705216,0.739817,2.029386,2.751999,-2.411284,-0.168843,-0.386137
633.768000,drone3,-1,0.940715,165.212936,479.394432,4.220833,-4.926245,0.000000,container1,7.270466,-5.280399,-2.021765,-3.049633,0.354154,2.021765,3.676034,-2.411284,-0.168843,-0.386137
633.832000,drone3,-1,0.945726,535.142273,67.743439,15.080709,-14.539789,0.000000,container5,16.785122,-15.279821,-2.028595,-1.704413,0.740032,2.028595,2.750976,-2.411047,-0.168930,-0.382111
633.832000,drone3,-1,0.940568,165.139343,479.515770,4.217524,-4.923195,0.000000,container1,7.270021,-5.280394,-2.018839,-3.052497,0.357199,2.018839,3.677096,-2.411047,-0.168930,-0.382111
633.868000,drone3,-1,0.945987,535.179688,67.756538,15.080407,-14.540384,0.000000,container5,16.784672,-15.279820,-2.027674,-1.704265,0.739435,2.027674,2.750045,-2.411186,-0.168954,-0.376602
633.868000,drone3,-1,0.940591,165.082870,479.484047,4.218284,-4.921235,0.000000,container1,7.269580,-5.280387,-2.015791,-3.051297,0.359152,2.015791,3.674617,-2.411186,-0.168954,-0.376602
