stamp_ns,node_ns,raw_total_cum,pruned_total_cum,active_tracks,raw_classes_cum,pruned_classes_cum,raw_total_cum_drone1,pruned_total_cum_drone1,raw_classes_cum_drone1,pruned_classes_cum_drone1,raw_total_cum_drone2,pruned_total_cum_drone2,raw_classes_cum_drone2,pruned_classes_cum_drone2,raw_total_cum_drone3,pruned_total_cum_drone3,raw_classes_cum_drone3,pruned_classes_cum_drone3
241164000000,/,8097,27,4,"0:container1=3613;1:container2=3117;2:container3=1367","0:container1=11;1:container2=15;2:container3=1",1652,11,"0:container1=1652","0:container1=11",3760,26,"0:container1=1961;1:container2=1799","0:container1=11;1:container2=15",2685,3,"1:container2=1318;2:container3=1367","1:container2=2;2:container3=1"
241500000000,/,8122,27,4,"0:container1=3623;1:container2=3127;2:container3=1372","0:container1=11;1:container2=15;2:container3=1",1657,11,"0:container1=1657","0:container1=11",3770,26,"0:container1=1966;1:container2=1804","0:container1=11;1:container2=15",2695,3,"1:container2=1323;2:container3=1372","1:container2=2;2:container3=1"
241892000000,/,8147,27,4,"0:container1=3633;1:container2=3137;2:container3=1377","0:container1=11;1:container2=15;2:container3=1",1662,11,"0:container1=1662","0:container1=11",3780,26,"0:container1=1971;1:container2=1809","0:container1=11;1:container2=15",2705,3,"1:container2=1328;2:container3=1377","1:container2=2;2:container3=1"
242240000000,/,8172,27,4,"0:container1=3643;1:container2=3147;2:container3=1382","0:container1=11;1:container2=15;2:container3=1",1667,11,"0:container1=1667","0:container1=11",3790,26,"0:container1=1976;1:container2=1814","0:container1=11;1:container2=15",2715,3,"1:container2=1333;2:container3=1382","1:container2=2;2:container3=1"
242516000000,/,8197,27,4,"0:container1=3653;1:container2=3157;2:container3=1387","0:container1=11;1:container2=15;2:container3=1",1672,11,"0:container1=1672","0:container1=11",3800,26,"0:container1=1981;1:container2=1819","0:container1=11;1:container2=15",2725,3,"1:container2=1338;2:container3=1387","1:container2=2;2:container3=1"
242884000000,/,8222,27,4,"0:container1=3663;1:container2=3167;2:container3=1392","0:container1=11;1:container2=15;2:container3=1",1677,11,"0:container1=1677","0:container1=11",3810,26,"0:container1=1986;1:container2=1824","0:container1=11;1:container2=15",2735,3,"1:container2=1343;2:container3=1392","1:container2=2;2:container3=1"
243100000000,/,8247,27,4,"0:container1=3673;1:container2=3177;2:container3=1397","0:container1=11;1:container2=15;2:container3=1",1682,11,"0:container1=1682","0:container1=11",3820,26,"0:container1=1991;1:container2=1829","0:container1=11;1:container2=15",2745,3,"1:container2=1348;2:container3=1397","1:container2=2;2:container3=1"
243344000000,/,8272,27,4,"0:container1=3683;1:container2=3187;2:container3=1402","0:container1=11;1:container2=15;2:container3=1",1687,11,"0:container1=1687","0:container1=11",3830,26,"0:container1=1996;1:container2=1834","0:container1=11;1:container2=15",2755,3,"1:container2=1353;2:container3=1402","1:container2=2;2:container3=1"
243592000000,/,8297,27,4,"0:container1=3693;1:container2=3197;2:container3=1407","0:container1=11;1:container2=15;2:container3=1",1692,11,"0:container1=1692","0:container1=11",3840,26,"0:container1=2001;1:container2=1839","0:container1=11;1:container2=15",2765,3,"1:container2=1358;2:container3=1407","1:container2=2;2:container3=1"
243804000000,/,8322,27,4,"0:container1=3703;1:container2=3207;2:container3=1412","0:container1=11;1:container2=15;2:container3=1",1697,11,"0:container1=1697","0:container1=11",3850,26,"0:container1=2006;1:container2=1844","0:container1=11;1:container2=15",2775,3,"1:container2=1363;2:container3=1412","1:container2=2;2:container3=1"
244036000000,/,8347,27,4,"0:container1=3713;1:container2=3217;2:container3=1417","0:container1=11;1:container2=15;2:container3=1",1702,11,"0:container1=1702","0:container1=11",3860,26,"0:container1=2011;1:container2=1849","0:container1=11;1:container2=15",2785,3,"1:container2=1368;2:container3=1417","1:container2=2;2:container3=1"
244268000000,/,8372,27,4,"0:container1=3723;1:container2=3227;2:container3=1422","0:container1=11;1:container2=15;2:container3=1",1707,11,"0:container1=1707","0:container1=11",3870,26,"0:container1=2016;1:container2=1854","0:container1=11;1:container2=15",2795,3,"1:container2=1373;2:container3=1422","1:container2=2;2:container3=1"
244516000000,/,8397,27,4,"0:container1=3733;1:container2=3237;2:container3=1427","0:container1=11;1:container2=15;2:container3=1",1712,11,"0:container1=1712","0:container1=11",3880,26,"0:container1=2021;1:container2=1859","0:container1=11;1:container2=15",2805,3,"1:container2=1378;2:container3=1427","1:container2=2;2:container3=1"
244800000000,/,8422,27,4,"0:container1=3743;1:container2=3247;2:container3=1432","0:container1=11;1:container2=15;2:container3=1",1717,11,"0:container1=1717","0:container1=11",3890,26,"0:container1=2026;1:container2=1864","0:container1=11;1:container2=15",2815,3,"1:container2=1383;2:container3=1432","1:container2=2;2:container3=1"
245200000000,/,8447,27,4,"0:container1=3753;1:container2=3257;2:container3=1437","0:container1=11;1:container2=15;2:container3=1",1722,11,"0:container1=1722","0:container1=11",3900,26,"0:container1=2031;1:container2=1869","0:container1=11;1:container2=15",2825,3,"1:container2=1388;2:container3=1437","1:container2=2;2:container3=1"
245588000000,/,8472,27,4,"0:container1=3763;1:container2=3267;2:container3=1442","0:container1=11;1:container2=15;2:container3=1",1727,11,"0:container1=1727","0:container1=11",3910,26,"0:container1=2036;1:container2=1874","0:container1=11;1:container2=15",2835,3,"1:container2=1393;2:container3=1442","1:container2=2;2:container3=1"
245988000000,/,8497,27,4,"0:container1=3773;1:container2=3277;2:container3=1447","0:container1=11;1:container2=15;2:container3=1",1732,11,"0:container1=1732","0:container1=11",3920,26,"0:container1=2041;1:container2=1879","0:container1=11;1:container2=15",2845,3,"1:container2=1398;2:container3=1447","1:container2=2;2:container3=1"
246400000000,/,8527,27,4,"0:container1=3783;1:container2=3287;2:container3=1457","0:container1=11;1:container2=15;2:container3=1",1737,11,"0:container1=1737","0:container1=11",3935,26,"0:container1=2046;1:container2=1884;2:container3=5","0:container1=11;1:container2=15",2855,3,"1:container2=1403;2:container3=1452","1:container2=2;2:container3=1"
246800000000,/,8557,27,4,"0:container1=3793;1:container2=3297;2:container3=1467","0:container1=11;1:container2=15;2:container3=1",1742,11,"0:container1=1742","0:container1=11",3950,26,"0:container1=2051;1:container2=1889;2:container3=10","0:container1=11;1:container2=15",2865,3,"1:container2=1408;2:container3=1457","1:container2=2;2:container3=1"
247200000000,/,8587,27,4,"0:container1=3803;1:container2=3307;2:container3=1477","0:container1=11;1:container2=15;2:container3=1",1747,11,"0:container1=1747","0:container1=11",3965,26,"0:container1=2056;1:container2=1894;2:container3=15","0:container1=11;1:container2=15",2875,3,"1:container2=1413;2:container3=1462","1:container2=2;2:container3=1"
247572000000,/,8617,27,4,"0:container1=3813;1:container2=3317;2:container3=1487","0:container1=11;1:container2=15;2:container3=1",1752,11,"0:container1=1752","0:container1=11",3980,26,"0:container1=2061;1:container2=1899;2:container3=20","0:container1=11;1:container2=15",2885,3,"1:container2=1418;2:container3=1467","1:container2=2;2:container3=1"
247940000000,/,8647,27,4,"0:container1=3823;1:container2=3327;2:container3=1497","0:container1=11;1:container2=15;2:container3=1",1757,11,"0:container1=1757","0:container1=11",3995,26,"0:container1=2066;1:container2=1904;2:container3=25","0:container1=11;1:container2=15",2895,3,"1:container2=1423;2:container3=1472","1:container2=2;2:container3=1"
248332000000,/,8677,27,4,"0:container1=3833;1:container2=3337;2:container3=1507","0:container1=11;1:container2=15;2:container3=1",1762,11,"0:container1=1762","0:container1=11",4010,26,"0:container1=2071;1:container2=1909;2:container3=30","0:container1=11;1:container2=15",2905,3,"1:container2=1428;2:container3=1477","1:container2=2;2:container3=1"
248700000000,/,8707,27,4,"0:container1=3843;1:container2=3347;2:container3=1517","0:container1=11;1:container2=15;2:container3=1",1767,11,"0:container1=1767","0:container1=11",4025,26,"0:container1=2076;1:container2=1914;2:container3=35","0:container1=11;1:container2=15",2915,3,"1:container2=1433;2:container3=1482","1:container2=2;2:container3=1"
248980000000,/,8737,27,4,"0:container1=3853;1:container2=3357;2:container3=1527","0:container1=11;1:container2=15;2:container3=1",1772,11,"0:container1=1772","0:container1=11",4040,26,"0:container1=2081;1:container2=1919;2:container3=40","0:container1=11;1:container2=15",2925,3,"1:container2=1438;2:container3=1487","1:container2=2;2:container3=1"
249184000000,/,8767,27,4,"0:container1=3863;1:container2=3367;2:container3=1537","0:container1=11;1:container2=15;2:container3=1",1777,11,"0:container1=1777","0:container1=11",4055,26,"0:container1=2086;1:container2=1924;2:container3=45","0:container1=11;1:container2=15",2935,3,"1:container2=1443;2:container3=1492","1:container2=2;2:container3=1"
249400000000,/,8797,27,4,"0:container1=3873;1:container2=3377;2:container3=1547","0:container1=11;1:container2=15;2:container3=1",1782,11,"0:container1=1782","0:container1=11",4070,26,"0:container1=2091;1:container2=1929;2:container3=50","0:container1=11;1:container2=15",2945,3,"1:container2=1448;2:container3=1497","1:container2=2;2:container3=1"
249624000000,/,8827,27,4,"0:container1=3883;1:container2=3387;2:container3=1557","0:container1=11;1:container2=15;2:container3=1",1787,11,"0:container1=1787","0:container1=11",4085,26,"0:container1=2096;1:container2=1934;2:container3=55","0:container1=11;1:container2=15",2955,3,"1:container2=1453;2:container3=1502","1:container2=2;2:container3=1"
249876000000,/,8857,27,4,"0:container1=3893;1:container2=3397;2:container3=1567","0:container1=11;1:container2=15;2:container3=1",1792,11,"0:container1=1792","0:container1=11",4100,26,"0:container1=2101;1:container2=1939;2:container3=60","0:container1=11;1:container2=15",2965,3,"1:container2=1458;2:container3=1507","1:container2=2;2:container3=1"
250092000000,/,8887,27,4,"0:container1=3903;1:container2=3407;2:container3=1577","0:container1=11;1:container2=15;2:container3=1",1797,11,"0:container1=1797","0:container1=11",4115,26,"0:container1=2106;1:container2=1944;2:container3=65","0:container1=11;1:container2=15",2975,3,"1:container2=1463;2:container3=1512","1:container2=2;2:container3=1"
250352000000,/,8917,27,4,"0:container1=3913;1:container2=3417;2:container3=1587","0:container1=11;1:container2=15;2:container3=1",1802,11,"0:container1=1802","0:container1=11",4130,26,"0:container1=2111;1:container2=1949;2:container3=70","0:container1=11;1:container2=15",2985,3,"1:container2=1468;2:container3=1517","1:container2=2;2:container3=1"
250736000000,/,8947,27,4,"0:container1=3923;1:container2=3427;2:container3=1597","0:container1=11;1:container2=15;2:container3=1",1807,11,"0:container1=1807","0:container1=11",4145,26,"0:container1=2116;1:container2=1954;2:container3=75","0:container1=11;1:container2=15",2995,3,"1:container2=1473;2:container3=1522","1:container2=2;2:container3=1"
251132000000,/,8977,27,4,"0:container1=3933;1:container2=3437;2:container3=1607","0:container1=11;1:container2=15;2:container3=1",1812,11,"0:container1=1812","0:container1=11",4160,26,"0:container1=2121;1:container2=1959;2:container3=80","0:container1=11;1:container2=15",3005,3,"1:container2=1478;2:container3=1527","1:container2=2;2:container3=1"
251500000000,/,9007,27,4,"0:container1=3943;1:container2=3447;2:container3=1617","0:container1=11;1:container2=15;2:container3=1",1817,11,"0:container1=1817","0:container1=11",4175,26,"0:container1=2126;1:container2=1964;2:container3=85","0:container1=11;1:container2=15",3015,3,"1:container2=1483;2:container3=1532","1:container2=2;2:container3=1"
251908000000,/,9037,27,4,"0:container1=3953;1:container2=3457;2:container3=1627","0:container1=11;1:container2=15;2:container3=1",1822,11,"0:container1=1822","0:container1=11",4190,26,"0:container1=2131;1:container2=1969;2:container3=90","0:container1=11;1:container2=15",3025,3,"1:container2=1488;2:container3=1537","1:container2=2;2:container3=1"
252300000000,/,9067,27,4,"0:container1=3963;1:container2=3467;2:container3=1637","0:container1=11;1:container2=15;2:container3=1",1827,11,"0:container1=1827","0:container1=11",4205,26,"0:container1=2136;1:container2=1974;2:container3=95","0:container1=11;1:container2=15",3035,3,"1:container2=1493;2:container3=1542","1:container2=2;2:container3=1"
252708000000,/,9097,27,4,"0:container1=3973;1:container2=3477;2:container3=1647","0:container1=11;1:container2=15;2:container3=1",1832,11,"0:container1=1832","0:container1=11",4220,26,"0:container1=2141;1:container2=1979;2:container3=100","0:container1=11;1:container2=15",3045,3,"1:container2=1498;2:container3=1547","1:container2=2;2:container3=1"
253108000000,/,9127,27,4,"0:container1=3983;1:container2=3487;2:container3=1657","0:container1=11;1:container2=15;2:container3=1",1837,11,"0:container1=1837","0:container1=11",4235,26,"0:container1=2146;1:container2=1984;2:container3=105","0:container1=11;1:container2=15",3055,3,"1:container2=1503;2:container3=1552","1:container2=2;2:container3=1"
253508000000,/,9157,27,4,"0:container1=3993;1:container2=3497;2:container3=1667","0:container1=11;1:container2=15;2:container3=1",1842,11,"0:container1=1842","0:container1=11",4250,26,"0:container1=2151;1:container2=1989;2:container3=110","0:container1=11;1:container2=15",3065,3,"1:container2=1508;2:container3=1557","1:container2=2;2:container3=1"
253912000000,/,9187,27,4,"0:container1=4003;1:container2=3507;2:container3=1677","0:container1=11;1:container2=15;2:container3=1",1847,11,"0:container1=1847","0:container1=11",4265,26,"0:container1=2156;1:container2=1994;2:container3=115","0:container1=11;1:container2=15",3075,3,"1:container2=1513;2:container3=1562","1:container2=2;2:container3=1"
254320000000,/,9217,27,4,"0:container1=4013;1:container2=3517;2:container3=1687","0:container1=11;1:container2=15;2:container3=1",1852,11,"0:container1=1852","0:container1=11",4280,26,"0:container1=2161;1:container2=1999;2:container3=120","0:container1=11;1:container2=15",3085,3,"1:container2=1518;2:container3=1567","1:container2=2;2:container3=1"
254564000000,/,9247,27,4,"0:container1=4023;1:container2=3527;2:container3=1697","0:container1=11;1:container2=15;2:container3=1",1857,11,"0:container1=1857","0:container1=11",4295,26,"0:container1=2166;1:container2=2004;2:container3=125","0:container1=11;1:container2=15",3095,3,"1:container2=1523;2:container3=1572","1:container2=2;2:container3=1"
254796000000,/,9277,27,4,"0:container1=4033;1:container2=3537;2:container3=1707","0:container1=11;1:container2=15;2:container3=1",1862,11,"0:container1=1862","0:container1=11",4310,26,"0:container1=2171;1:container2=2009;2:container3=130","0:container1=11;1:container2=15",3105,3,"1:container2=1528;2:container3=1577","1:container2=2;2:container3=1"
255004000000,/,9307,27,4,"0:container1=4043;1:container2=3547;2:container3=1717","0:container1=11;1:container2=15;2:container3=1",1867,11,"0:container1=1867","0:container1=11",4325,26,"0:container1=2176;1:container2=2014;2:container3=135","0:container1=11;1:container2=15",3115,3,"1:container2=1533;2:container3=1582","1:container2=2;2:container3=1"
255260000000,/,9337,27,4,"0:container1=4053;1:container2=3557;2:container3=1727","0:container1=11;1:container2=15;2:container3=1",1872,11,"0:container1=1872","0:container1=11",4340,26,"0:container1=2181;1:container2=2019;2:container3=140","0:container1=11;1:container2=15",3125,3,"1:container2=1538;2:container3=1587","1:container2=2;2:container3=1"
255488000000,/,9367,27,4,"0:container1=4063;1:container2=3567;2:container3=1737","0:container1=11;1:container2=15;2:container3=1",1877,11,"0:container1=1877","0:container1=11",4355,26,"0:container1=2186;1:container2=2024;2:container3=145","0:container1=11;1:container2=15",3135,3,"1:container2=1543;2:container3=1592","1:container2=2;2:container3=1"
255704000000,/,9397,27,4,"0:container1=4073;1:container2=3577;2:container3=1747","0:container1=11;1:container2=15;2:container3=1",1882,11,"0:container1=1882","0:container1=11",4370,26,"0:container1=2191;1:container2=2029;2:container3=150","0:container1=11;1:container2=15",3145,3,"1:container2=1548;2:container3=1597","1:container2=2;2:container3=1"
255952000000,/,9427,27,4,"0:container1=4083;1:container2=3587;2:container3=1757","0:container1=11;1:container2=15;2:container3=1",1887,11,"0:container1=1887","0:container1=11",4385,26,"0:container1=2196;1:container2=2034;2:container3=155","0:container1=11;1:container2=15",3155,3,"1:container2=1553;2:container3=1602","1:container2=2;2:container3=1"
256300000000,/,9457,27,4,"0:container1=4093;1:container2=3597;2:container3=1767","0:container1=11;1:container2=15;2:container3=1",1892,11,"0:container1=1892","0:container1=11",4400,26,"0:container1=2201;1:container2=2039;2:container3=160","0:container1=11;1:container2=15",3165,3,"1:container2=1558;2:container3=1607","1:container2=2;2:container3=1"
256600000000,/,9487,27,4,"0:container1=4103;1:container2=3607;2:container3=1777","0:container1=11;1:container2=15;2:container3=1",1897,11,"0:container1=1897","0:container1=11",4415,26,"0:container1=2206;1:container2=2044;2:container3=165","0:container1=11;1:container2=15",3175,3,"1:container2=1563;2:container3=1612","1:container2=2;2:container3=1"
256940000000,/,9517,27,4,"0:container1=4113;1:container2=3617;2:container3=1787","0:container1=11;1:container2=15;2:container3=1",1902,11,"0:container1=1902","0:container1=11",4430,26,"0:container1=2211;1:container2=2049;2:container3=170","0:container1=11;1:container2=15",3185,3,"1:container2=1568;2:container3=1617","1:container2=2;2:container3=1"
257260000000,/,9547,27,4,"0:container1=4123;1:container2=3627;2:container3=1797","0:container1=11;1:container2=15;2:container3=1",1907,11,"0:container1=1907","0:container1=11",4445,26,"0:container1=2216;1:container2=2054;2:container3=175","0:container1=11;1:container2=15",3195,3,"1:container2=1573;2:container3=1622","1:container2=2;2:container3=1"
257620000000,/,9577,27,4,"0:container1=4133;1:container2=3637;2:container3=1807","0:container1=11;1:container2=15;2:container3=1",1912,11,"0:container1=1912","0:container1=11",4460,26,"0:container1=2221;1:container2=2059;2:container3=180","0:container1=11;1:container2=15",3205,3,"1:container2=1578;2:container3=1627","1:container2=2;2:container3=1"
257964000000,/,9607,27,4,"0:container1=4143;1:container2=3647;2:container3=1817","0:container1=11;1:container2=15;2:container3=1",1917,11,"0:container1=1917","0:container1=11",4475,26,"0:container1=2226;1:container2=2064;2:container3=185","0:container1=11;1:container2=15",3215,3,"1:container2=1583;2:container3=1632","1:container2=2;2:container3=1"
258360000000,/,9637,27,4,"0:container1=4153;1:container2=3657;2:container3=1827","0:container1=11;1:container2=15;2:container3=1",1922,11,"0:container1=1922","0:container1=11",4490,26,"0:container1=2231;1:container2=2069;2:container3=190","0:container1=11;1:container2=15",3225,3,"1:container2=1588;2:container3=1637","1:container2=2;2:container3=1"
258764000000,/,9667,27,4,"0:container1=4163;1:container2=3667;2:container3=1837","0:container1=11;1:container2=15;2:container3=1",1927,11,"0:container1=1927","0:container1=11",4505,26,"0:container1=2236;1:container2=2074;2:container3=195","0:container1=11;1:container2=15",3235,3,"1:container2=1593;2:container3=1642","1:container2=2;2:container3=1"
259152000000,/,9697,27,4,"0:container1=4173;1:container2=3677;2:container3=1847","0:container1=11;1:container2=15;2:container3=1",1932,11,"0:container1=1932","0:container1=11",4520,26,"0:container1=2241;1:container2=2079;2:container3=200","0:container1=11;1:container2=15",3245,3,"1:container2=1598;2:container3=1647","1:container2=2;2:container3=1"
259552000000,/,9727,27,4,"0:container1=4183;1:container2=3687;2:container3=1857","0:container1=11;1:container2=15;2:container3=1",1937,11,"0:container1=1937","0:container1=11",4535,26,"0:container1=2246;1:container2=2084;2:container3=205","0:container1=11;1:container2=15",3255,3,"1:container2=1603;2:container3=1652","1:container2=2;2:container3=1"
259932000000,/,9757,27,5,"0:container1=4193;1:container2=3697;2:container3=1867","0:container1=11;1:container2=15;2:container3=1",1942,11,"0:container1=1942","0:container1=11",4550,26,"0:container1=2251;1:container2=2089;2:container3=210","0:container1=11;1:container2=15",3265,3,"1:container2=1608;2:container3=1657","1:container2=2;2:container3=1"
260208000000,/,9787,27,5,"0:container1=4203;1:container2=3707;2:container3=1877","0:container1=11;1:container2=15;2:container3=1",1947,11,"0:container1=1947","0:container1=11",4565,26,"0:container1=2256;1:container2=2094;2:container3=215","0:container1=11;1:container2=15",3275,3,"1:container2=1613;2:container3=1662","1:container2=2;2:container3=1"
260600000000,/,9817,27,5,"0:container1=4213;1:container2=3717;2:container3=1887","0:container1=11;1:container2=15;2:container3=1",1952,11,"0:container1=1952","0:container1=11",4580,26,"0:container1=2261;1:container2=2099;2:container3=220","0:container1=11;1:container2=15",3285,3,"1:container2=1618;2:container3=1667","1:container2=2;2:container3=1"
260884000000,/,9847,27,5,"0:container1=4223;1:container2=3727;2:container3=1897","0:container1=11;1:container2=15;2:container3=1",1957,11,"0:container1=1957","0:container1=11",4595,26,"0:container1=2266;1:container2=2104;2:container3=225","0:container1=11;1:container2=15",3295,3,"1:container2=1623;2:container3=1672","1:container2=2;2:container3=1"
261116000000,/,9877,27,5,"0:container1=4233;1:container2=3737;2:container3=1907","0:container1=11;1:container2=15;2:container3=1",1962,11,"0:container1=1962","0:container1=11",4610,26,"0:container1=2271;1:container2=2109;2:container3=230","0:container1=11;1:container2=15",3305,3,"1:container2=1628;2:container3=1677","1:container2=2;2:container3=1"
261356000000,/,9907,27,5,"0:container1=4243;1:container2=3747;2:container3=1917","0:container1=11;1:container2=15;2:container3=1",1967,11,"0:container1=1967","0:container1=11",4625,26,"0:container1=2276;1:container2=2114;2:container3=235","0:container1=11;1:container2=15",3315,3,"1:container2=1633;2:container3=1682","1:container2=2;2:container3=1"
261560000000,/,9937,27,5,"0:container1=4253;1:container2=3757;2:container3=1927","0:container1=11;1:container2=15;2:container3=1",1972,11,"0:container1=1972","0:container1=11",4640,26,"0:container1=2281;1:container2=2119;2:container3=240","0:container1=11;1:container2=15",3325,3,"1:container2=1638;2:container3=1687","1:container2=2;2:container3=1"
261792000000,/,9967,27,5,"0:container1=4263;1:container2=3767;2:container3=1937","0:container1=11;1:container2=15;2:container3=1",1977,11,"0:container1=1977","0:container1=11",4655,26,"0:container1=2286;1:container2=2124;2:container3=245","0:container1=11;1:container2=15",3335,3,"1:container2=1643;2:container3=1692","1:container2=2;2:container3=1"
262164000000,/,9997,27,5,"0:container1=4273;1:container2=3777;2:container3=1947","0:container1=11;1:container2=15;2:container3=1",1982,11,"0:container1=1982","0:container1=11",4670,26,"0:container1=2291;1:container2=2129;2:container3=250","0:container1=11;1:container2=15",3345,3,"1:container2=1648;2:container3=1697","1:container2=2;2:container3=1"
262400000000,/,10027,27,5,"0:container1=4283;1:container2=3787;2:container3=1957","0:container1=11;1:container2=15;2:container3=1",1987,11,"0:container1=1987","0:container1=11",4685,26,"0:container1=2296;1:container2=2134;2:container3=255","0:container1=11;1:container2=15",3355,3,"1:container2=1653;2:container3=1702","1:container2=2;2:container3=1"
262700000000,/,10057,27,5,"0:container1=4293;1:container2=3797;2:container3=1967","0:container1=11;1:container2=15;2:container3=1",1992,11,"0:container1=1992","0:container1=11",4700,26,"0:container1=2301;1:container2=2139;2:container3=260","0:container1=11;1:container2=15",3365,3,"1:container2=1658;2:container3=1707","1:container2=2;2:container3=1"
263016000000,/,10087,27,5,"0:container1=4303;1:container2=3807;2:container3=1977","0:container1=11;1:container2=15;2:container3=1",1997,11,"0:container1=1997","0:container1=11",4715,26,"0:container1=2306;1:container2=2144;2:container3=265","0:container1=11;1:container2=15",3375,3,"1:container2=1663;2:container3=1712","1:container2=2;2:container3=1"
263416000000,/,10117,27,5,"0:container1=4313;1:container2=3817;2:container3=1987","0:container1=11;1:container2=15;2:container3=1",2002,11,"0:container1=2002","0:container1=11",4730,26,"0:container1=2311;1:container2=2149;2:container3=270","0:container1=11;1:container2=15",3385,3,"1:container2=1668;2:container3=1717","1:container2=2;2:container3=1"
263836000000,/,10147,27,5,"0:container1=4323;1:container2=3827;2:container3=1997","0:container1=11;1:container2=15;2:container3=1",2007,11,"0:container1=2007","0:container1=11",4745,26,"0:container1=2316;1:container2=2154;2:container3=275","0:container1=11;1:container2=15",3395,3,"1:container2=1673;2:container3=1722","1:container2=2;2:container3=1"
264232000000,/,10177,27,5,"0:container1=4333;1:container2=3837;2:container3=2007","0:container1=11;1:container2=15;2:container3=1",2012,11,"0:container1=2012","0:container1=11",4760,26,"0:container1=2321;1:container2=2159;2:container3=280","0:container1=11;1:container2=15",3405,3,"1:container2=1678;2:container3=1727","1:container2=2;2:container3=1"
264608000000,/,10207,27,5,"0:container1=4343;1:container2=3847;2:container3=2017","0:container1=11;1:container2=15;2:container3=1",2017,11,"0:container1=2017","0:container1=11",4775,26,"0:container1=2326;1:container2=2164;2:container3=285","0:container1=11;1:container2=15",3415,3,"1:container2=1683;2:container3=1732","1:container2=2;2:container3=1"
264904000000,/,10237,27,5,"0:container1=4353;1:container2=3857;2:container3=2027","0:container1=11;1:container2=15;2:container3=1",2022,11,"0:container1=2022","0:container1=11",4790,26,"0:container1=2331;1:container2=2169;2:container3=290","0:container1=11;1:container2=15",3425,3,"1:container2=1688;2:container3=1737","1:container2=2;2:container3=1"
265156000000,/,10267,27,5,"0:container1=4363;1:container2=3867;2:container3=2037","0:container1=11;1:container2=15;2:container3=1",2027,11,"0:container1=2027","0:container1=11",4805,26,"0:container1=2336;1:container2=2174;2:container3=295","0:container1=11;1:container2=15",3435,3,"1:container2=1693;2:container3=1742","1:container2=2;2:container3=1"
265372000000,/,10297,27,5,"0:container1=4373;1:container2=3877;2:container3=2047","0:container1=11;1:container2=15;2:container3=1",2032,11,"0:container1=2032","0:container1=11",4820,26,"0:container1=2341;1:container2=2179;2:container3=300","0:container1=11;1:container2=15",3445,3,"1:container2=1698;2:container3=1747","1:container2=2;2:container3=1"
265588000000,/,10327,27,5,"0:container1=4383;1:container2=3887;2:container3=2057","0:container1=11;1:container2=15;2:container3=1",2037,11,"0:container1=2037","0:container1=11",4835,26,"0:container1=2346;1:container2=2184;2:container3=305","0:container1=11;1:container2=15",3455,3,"1:container2=1703;2:container3=1752","1:container2=2;2:container3=1"
265928000000,/,10357,27,5,"0:container1=4393;1:container2=3897;2:container3=2067","0:container1=11;1:container2=15;2:container3=1",2042,11,"0:container1=2042","0:container1=11",4850,26,"0:container1=2351;1:container2=2189;2:container3=310","0:container1=11;1:container2=15",3465,3,"1:container2=1708;2:container3=1757","1:container2=2;2:container3=1"
266212000000,/,10387,27,5,"0:container1=4403;1:container2=3907;2:container3=2077","0:container1=11;1:container2=15;2:container3=1",2047,11,"0:container1=2047","0:container1=11",4865,26,"0:container1=2356;1:container2=2194;2:container3=315","0:container1=11;1:container2=15",3475,3,"1:container2=1713;2:container3=1762","1:container2=2;2:container3=1"
266476000000,/,10417,27,5,"0:container1=4413;1:container2=3917;2:container3=2087","0:container1=11;1:container2=15;2:container3=1",2052,11,"0:container1=2052","0:container1=11",4880,26,"0:container1=2361;1:container2=2199;2:container3=320","0:container1=11;1:container2=15",3485,3,"1:container2=1718;2:container3=1767","1:container2=2;2:container3=1"
266808000000,/,10447,27,5,"0:container1=4423;1:container2=3927;2:container3=2097","0:container1=11;1:container2=15;2:container3=1",2057,11,"0:container1=2057","0:container1=11",4895,26,"0:container1=2366;1:container2=2204;2:container3=325","0:container1=11;1:container2=15",3495,3,"1:container2=1723;2:container3=1772","1:container2=2;2:container3=1"
267204000000,/,10477,27,5,"0:container1=4433;1:container2=3937;2:container3=2107","0:container1=11;1:container2=15;2:container3=1",2062,11,"0:container1=2062","0:container1=11",4910,26,"0:container1=2371;1:container2=2209;2:container3=330","0:container1=11;1:container2=15",3505,3,"1:container2=1728;2:container3=1777","1:container2=2;2:container3=1"
267628000000,/,10507,27,5,"0:container1=4443;1:container2=3947;2:container3=2117","0:container1=11;1:container2=15;2:container3=1",2067,11,"0:container1=2067","0:container1=11",4925,26,"0:container1=2376;1:container2=2214;2:container3=335","0:container1=11;1:container2=15",3515,3,"1:container2=1733;2:container3=1782","1:container2=2;2:container3=1"
267900000000,/,10537,27,5,"0:container1=4453;1:container2=3957;2:container3=2127","0:container1=11;1:container2=15;2:container3=1",2072,11,"0:container1=2072","0:container1=11",4940,26,"0:container1=2381;1:container2=2219;2:container3=340","0:container1=11;1:container2=15",3525,3,"1:container2=1738;2:container3=1787","1:container2=2;2:container3=1"
268256000000,/,10567,27,5,"0:container1=4463;1:container2=3967;2:container3=2137","0:container1=11;1:container2=15;2:container3=1",2077,11,"0:container1=2077","0:container1=11",4955,26,"0:container1=2386;1:container2=2224;2:container3=345","0:container1=11;1:container2=15",3535,3,"1:container2=1743;2:container3=1792","1:container2=2;2:container3=1"
