stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
15.800000,drone1,ekf/odom,/drone1/odom,0.918961,-0.610935,1.159970,-0.001830,0.001030,0.000043,0.999998,-0.078294,-0.043895,0.131069,0.000000,0.000000,0.000000
15.800000,drone1,ekf/odom,/drone1/odom,0.919423,-0.610512,1.159714,-0.001826,0.001055,0.000043,0.999998,-0.077653,-0.043309,0.130726,0.000000,0.000000,0.000000
15.800000,drone1,ekf/odom,/drone1/odom,0.919855,-0.610117,1.159474,-0.001826,0.001055,0.000043,0.999998,-0.077054,-0.042761,0.130405,0.000000,0.000000,0.000000
15.800000,drone1,ekf/odom,/drone1/odom,0.920258,-0.609748,1.159248,-0.001826,0.001055,0.000043,0.999998,-0.076494,-0.042249,0.130104,0.000000,0.000000,0.000000
15.852000,drone1,ekf/odom,/drone1/odom,0.916724,-0.611466,1.165592,-0.001809,0.001179,0.000042,0.999998,-0.078437,-0.041476,0.126624,0.000000,0.000000,0.000000
15.852000,drone1,ekf/odom,/drone1/odom,0.917271,-0.611026,1.165351,-0.001803,0.001216,0.000042,0.999998,-0.077678,-0.040865,0.126302,0.000000,0.000000,0.000000
15.852000,drone1,ekf/odom,/drone1/odom,0.917781,-0.610615,1.165126,-0.001803,0.001216,0.000042,0.999998,-0.076970,-0.040295,0.126001,0.000000,0.000000,0.000000
15.852000,drone1,ekf/odom,/drone1/odom,0.918258,-0.610231,1.164915,-0.001803,0.001216,0.000042,0.999998,-0.076308,-0.039761,0.125718,0.000000,0.000000,0.000000
15.900000,drone1,ekf/odom,/drone1/odom,0.914338,-0.611465,1.171135,-0.001784,0.001335,0.000042,0.999998,-0.094831,-0.034793,0.134354,0.000000,0.000000,0.000000
15.900000,drone1,ekf/odom,/drone1/odom,0.914967,-0.611030,1.170906,-0.001780,0.001358,0.000042,0.999997,-0.093957,-0.034190,0.134049,0.000000,0.000000,0.000000
15.900000,drone1,ekf/odom,/drone1/odom,0.915555,-0.610625,1.170693,-0.001780,0.001358,0.000042,0.999997,-0.093141,-0.033626,0.133763,0.000000,0.000000,0.000000
15.900000,drone1,ekf/odom,/drone1/odom,0.916105,-0.610245,1.170493,-0.001780,0.001358,0.000042,0.999997,-0.092378,-0.033100,0.133496,0.000000,0.000000,0.000000
15.952000,drone1,ekf/odom,/drone1/odom,0.911955,-0.611336,1.178297,-0.001759,0.001473,0.000041,0.999997,-0.093599,-0.029199,0.154833,0.000000,0.000000,0.000000
15.952000,drone1,ekf/odom,/drone1/odom,0.912674,-0.610907,1.178050,-0.001753,0.001506,0.000041,0.999997,-0.092601,-0.028604,0.154502,0.000000,0.000000,0.000000
