stamp,drone,source,x,y,z,,,,,,,,,,,,,,,,
169.22,drone1,raw,8.40842,-8.17735,9.990344,,,,,,,,,,,,,,,,
169.22,drone2,raw,8.221056,-0.019136,10.01008,,,,,,,,,,,,,,,,
169.24,drone2,raw,8.221056,-0.019136,10.010081,,,,,,,,,,,,,,,,
169.24,drone3,raw,8.397288,8.174132,10.01096,,,,,,,,,,,,,,,,
169.24,drone1,raw,8.40842,-8.17735,9.990345,,,,,,,,,,,,,,,,
169.248,drone2,ekf,8.25546,-0.018962,10.020487,,,,,,,,,,,,,,,,
169.252,drone3,ekf,8.75697,8.51995,10.016993,,,,,,,,,,,,,,,,
169.252,drone3,ekf,8.744099,8.508411,10.017374,,,,,,,,,,,,,,,,
169.248,drone1,ekf,8.505128,-8.288957,10.0004,,,,,,,,,,,,,,,,
169.252,drone3,ekf,8.732081,8.497637,10.017731,,,,,,,,,,,,,,,,
169.252,drone3,ekf,8.720835,8.487555,10.018065,,,,,,,,,,,,,,,,
169.248,drone1,ekf,8.501323,-8.285495,10.000644,,,,,,,,,,,,,,,,
169.252,drone2,ekf,8.254179,-0.019006,10.020612,,,,,,,,,,,,,,,,
169.252,drone2,ekf,8.252576,-0.019011,10.020835,,,,,,,,,,,,,,,,
169.252,drone2,ekf,8.251077,-0.019016,10.021044,,,,,,,,,,,,,,,,
169.252,drone1,ekf,8.498819,-8.283263,10.00078,,,,,,,,,,,,,,,,
169.26,drone1,raw,8.40842,-8.17735,9.990346,,,,,,,,,,,,,,,,
169.256,drone1,ekf,8.496466,-8.281161,10.00091,,,,,,,,,,,,,,,,
169.26,drone3,raw,8.397288,8.174132,10.010961,,,,,,,,,,,,,,,,
169.26,drone2,raw,8.221056,-0.019136,10.010082,,,,,,,,,,,,,,,,
169.28,drone1,raw,8.40842,-8.177351,9.990346,,,,,,,,,,,,,,,,
169.28,drone3,raw,8.397288,8.174132,10.010961,,,,,,,,,,,,,,,,
169.28,drone2,raw,8.221056,-0.019136,10.010082,,,,,,,,,,,,,,,,
169.3,drone2,ekf,8.254001,-0.01943,10.020731,,,,,,,,,,,,,,,,
169.3,drone3,ekf,8.753706,8.518231,10.016827,,,,,,,,,,,,,,,,
169.3,drone1,ekf,8.505319,-8.289742,10.00002,,,,,,,,,,,,,,,,
169.3,drone2,raw,8.221056,-0.019136,10.010082,,,,,,,,,,,,,,,,
169.3,drone1,raw,8.40842,-8.177351,9.990346,,,,,,,,,,,,,,,,
169.3,drone1,ekf,8.501485,-8.286233,10.000278,,,,,,,,,,,,,,,,
169.3,drone3,ekf,8.741014,8.506811,10.017211,,,,,,,,,,,,,,,,
169.3,drone2,ekf,8.252357,-0.019421,10.020957,,,,,,,,,,,,,,,,
169.3,drone3,raw,8.397288,8.174132,10.010962,,,,,,,,,,,,,,,,
169.3,drone1,ekf,8.497904,-8.282956,10.000519,,,,,,,,,,,,,,,,
169.3,drone2,ekf,8.250823,-0.019412,10.021167,,,,,,,,,,,,,,,,
169.3,drone1,ekf,8.494551,-8.279888,10.000745,,,,,,,,,,,,,,,,
169.3,drone3,ekf,8.729159,8.496144,10.017571,,,,,,,,,,,,,,,,
169.3,drone3,ekf,8.718061,8.486159,10.017909,,,,,,,,,,,,,,,,
169.3,drone2,ekf,8.249386,-0.019404,10.021365,,,,,,,,,,,,,,,,
169.32,drone3,raw,8.397288,8.174132,10.010963,,,,,,,,,,,,,,,,
169.32,drone1,raw,8.40842,-8.17735,9.990347,,,,,,,,,,,,,,,,
169.32,drone2,raw,8.221056,-0.019136,10.010083,,,,,,,,,,,,,,,,
169.34,drone1,raw,8.40842,-8.17735,9.990348,,,,,,,,,,,,,,,,
169.34,drone3,raw,8.397288,8.174132,10.010963,,,,,,,,,,,,,,,,
169.34,drone2,raw,8.221056,-0.019136,10.010084,,,,,,,,,,,,,,,,
169.352,drone3,ekf,8.754598,8.520647,10.016285,,,,,,,,,,,,,,,,
169.352,drone3,ekf,8.741802,8.509079,10.01669,,,,,,,,,,,,,,,,
169.352,drone3,ekf,8.729856,8.498278,10.017069,,,,,,,,,,,,,,,,
169.352,drone3,ekf,8.718676,8.488171,10.017424,,,,,,,,,,,,,,,,
169.352,drone1,ekf,8.507037,-8.29007,9.999137,,,,,,,,,,,,,,,,
169.356,drone2,ekf,8.252411,-0.019006,10.02113,,,,,,,,,,,,,,,,
169.356,drone2,ekf,8.250796,-0.019012,10.021346,,,,,,,,,,,,,,,,
169.24,drone1,raw,8.4,drone2,ekf,0.07833,0.00719,-0.007461,,,,,,,,,,,,,
169.356,drone2,ekf,8.247881,-0.019022,10.021736,,,,,,,,,,,,,,,,
169.356,drone1,ekf,8.5043,-8.287516,9.999285,,,,,,,,,,,,,,,,
169.356,drone1,ekf,8.500567,-8.284142,9.999563,,,,,,,,,,,,,,,,
169.356,drone1,ekf,8.497076,-8.280988,9.999823,,,,,,,,,,,,,,,,
169.36,drone3,raw,8.397288,8.174132,10.010964,,,,,,,,,,,,,,,,
169.36,drone2,raw,8.221056,-0.019136,10.010085,,,,,,,,,,,,,,,,
169.36,drone1,raw,8.40842,-8.17735,9.990348,,,,,,,,,,,,,,,,
169.38,drone1,raw,8.40842,-8.17735,9.990349,,,,,,,,,,,,,,,,
169.38,drone3,raw,8.397288,8.174132,10.010965,,,,,,,,,,,,,,,,
169.38,drone2,raw,8.221056,-0.019136,10.010085,,,,,,,,,,,,,,,,
169.4,drone2,raw,8.221056,-0.019136,10.010086,,,,,,,,,,,,,,,,
169.4,drone1,raw,8.40842,-8.17735,9.99035,,,,,,,,,,,,,,,,
169.4,drone3,raw,8.397288,8.174132,10.010965,,,,,,,,,,,,,,,,
169.4,drone1,ekf,8.506858,-8.288266,9.997974,,,,,,,,,,,,,,,,
169.4,drone3,ekf,8.751279,8.5192,10.016608,,,,,,,,,,,,,,,,
169.4,drone2,ekf,8.249793,-0.018929,10.021401,,,,,,,,,,,,,,,,
169.4,drone1,ekf,8.502973,-8.284808,9.998299,,,,,,,,,,,,,,,,
169.4,drone2,ekf,8.248294,-0.018937,10.021604,,,,,,,,,,,,,,,,
169.4,drone1,ekf,8.499343,-8.281578,9.998604,,,,,,,,,,,,,,,,
169.4,drone3,ekf,8.738664,8.507742,10.017,,,,,,,,,,,,,,,,
169.4,drone3,ekf,8.726882,8.49704,10.017367,,,,,,,,,,,,,,,,
169.4,drone3,ekf,8.715852,8.487023,10.017712,,,,,,,,,,,,,,,,
169.4,drone1,ekf,8.495945,-8.278554,9.99889,,,,,,,,,,,,,,,,
169.4,drone2,ekf,8.246894,-0.018944,10.021794,,,,,,,,,,,,,,,,
169.4,drone2,ekf,8.245584,-0.018951,10.021972,,,,,,,,,,,,,,,,
169.42,drone1,raw,8.40842,-8.177351,9.99035,,,,,,,,,,,,,,,,
169.42,drone2,raw,8.221056,-0.019136,10.010087,,,,,,,,,,,,,,,,
169.42,drone3,raw,8.397288,8.174132,10.010965,,,,,,,,,,,,,,,,
169.44,drone2,raw,8.221056,-0.019136,10.010088,,,,,,,,,,,,,,,,
169.44,drone1,raw,8.40842,-8.177351,9.990351,,,,,,,,,,,,,,,,
169.44,drone3,raw,8.397288,8.174132,10.010966,,,,,,,,,,,,,,,,
169.452,drone1,ekf,8.508125,-8.287475,9.997172,,,,,,,,,,,,,,,,
169.452,drone3,ekf,8.751949,8.521921,10.016643,,,,,,,,,,,,,,,,
169.452,drone1,ekf,8.504173,-8.284024,9.997526,,,,,,,,,,,,,,,,
169.452,drone1,ekf,8.500483,-8.280802,9.997858,,,,,,,,,,,,,,,,
169.452,drone1,ekf,8.49703,-8.277786,9.998169,,,,,,,,,,,,,,,,
169.456,drone3,ekf,8.742744,8.513652,10.016932,,,,,,,,,,,,,,,,
169.456,drone2,ekf,8.248485,-0.019098,10.021634,,,,,,,,,,,,,,,,
169.456,drone2,ekf,8.247007,-0.019101,10.021833,,,,,,,,,,,,,,,,
169.456,drone3,ekf,8.730638,8.502582,10.017307,,,,,,,,,,,,,,,,
169.456,drone2,ekf,8.245628,-0.019103,10.022018,,,,,,,,,,,,,,,,
169.456,drone3,ekf,8.719317,8.492231,10.017658,,,,,,,,,,,,,,,,
169.456,drone2,ekf,8.244339,-0.019105,10.022192,,,,,,,,,,,,,,,,
169.46,drone1,raw,8.40842,-8.177351,9.990351,,,,,,,,,,,,,,,,
169.46,drone2,raw,8.221056,-0.019136,10.010088,,,,,,,,,,,,,,,,
169.46,drone3,raw,8.397288,8.174132,10.010967,,,,,,,,,,,,,,,,
169.48,drone1,raw,8.40842,-8.17735,9.990352,,,,,,,,,,,,,,,,
169.48,drone3,raw,8.397288,8.174132,10.010967,,,,,,,,,,,,,,,,
169.48,drone2,raw,8.221056,-0.019136,10.010089,,,,,,,,,,,,,,,,
169.5,drone2,raw,8.221056,-0.019136,10.01009,,,,,,,,,,,,,,,,
169.5,drone1,raw,8.40842,-8.17735,9.990353,,,,,,,,,,,,,,,,
169.5,drone2,ekf,8.246523,-0.019238,10.021626,,,,,,,,,,,,,,,,
169.5,drone2,ekf,8.245136,-0.019236,10.021821,,,,,,,,,,,,,,,,
169.5,drone2,ekf,8.243841,-0.019234,10.022004,,,,,,,,,,,,,,,,
169.5,drone1,ekf,8.508324,-8.285626,9.996727,,,,,,,,,,,,,,,,
169.5,drone1,ekf,8.504385,-8.282256,9.997095,,,,,,,,,,,,,,,,
169.5,drone1,ekf,8.500706,-8.279107,9.997439,,,,,,,,,,,,,,,,
169.5,drone1,ekf,8.497262,-8.27616,9.997762,,,,,,,,,,,,,,,,
169.5,drone2,ekf,8.242629,-0.019231,10.022176,,,,,,,,,,,,,,,,
169.5,drone3,raw,8.397288,8.174132,10.010968,,,,,,,,,,,,,,,,
169.5,drone3,ekf,8.747473,8.519011,10.016983,,,,,,,,,,,,,,,,
169.5,drone3,ekf,8.734997,8.507567,10.017363,,,,,,,,,,,,,,,,
169.5,drone3,ekf,8.723344,8.496879,10.017718,,,,,,,,,,,,,,,,
169.5,drone3,ekf,8.712435,8.486873,10.018052,,,,,,,,,,,,,,,,
169.4,drone2,ekf,8.248294,0,raw,0,0.000003,0.000018,,,,,,,,,,,,,
169.52,drone2,raw,8.221056,-0.019136,10.01009,,,,,,,,,,,,,,,,
169.52,drone3,raw,8.397288,8.174132,10.010969,,,,,,,,,,,,,,,,
169.54,drone3,raw,8.397288,8.174132,10.01097,,,,,,,,,,,,,,,,
169.54,drone2,raw,8.221056,-0.019136,10.010091,,,,,,,,,,,,,,,,
169.54,drone1,raw,8.40842,-8.17735,9.990354,,,,,,,,,,,,,,,,
169.552,drone1,ekf,8.51031,-8.285476,9.996853,,,,,,,,,,,,,,,,
169.552,drone2,ekf,8.246202,-0.020029,10.022265,,,,,,,,,,,,,,,,
169.552,drone3,ekf,8.747573,8.520689,10.017744,,,,,,,,,,,,,,,,
169.552,drone1,ekf,8.50628,-8.282091,9.997219,,,,,,,,,,,,,,,,
169.556,drone3,ekf,8.738449,8.512383,10.018046,,,,,,,,,,,,,,,,
169.556,drone3,ekf,8.726495,8.501364,10.018384,,,,,,,,,,,,,,,,
169.556,drone3,ekf,8.715317,8.491059,10.018701,,,,,,,,,,,,,,,,
169.556,drone1,ekf,8.503729,-8.279829,9.997475,,,,,,,,,,,,,,,,
169.556,drone1,ekf,8.500132,-8.276811,9.997801,,,,,,,,,,,,,,,,
169.556,drone2,ekf,8.245172,-0.020057,10.022439,,,,,,,,,,,,,,,,
169.556,drone2,ekf,8.243855,-0.020028,10.022605,,,,,,,,,,,,,,,,
169.556,drone2,ekf,8.242623,-0.02,10.022761,,,,,,,,,,,,,,,,
169.56,drone3,raw,8.397288,8.174132,10.01097,,,,,,,,,,,,,,,,
169.56,drone1,raw,8.40842,-8.17735,9.990355,,,,,,,,,,,,,,,,
169.56,drone2,raw,8.221056,-0.019136,10.010092,,,,,,,,,,,,,,,,
169.58,drone3,raw,8.397288,8.174132,10.01097,,,,,,,,,,,,,,,,
169.58,drone1,raw,8.40842,-8.177351,9.990355,,,,,,,,,,,,,,,,
169.58,drone2,raw,8.221056,-0.019136,10.010092,,,,,,,,,,,,,,,,
169.6,drone1,raw,8.40842,-8.177351,9.990356,,,,,,,,,,,,,,,,
169.6,drone2,raw,8.221056,-0.019136,10.010092,,,,,,,,,,,,,,,,
169.6,drone3,ekf,8.743191,8.517999,10.018175,,,,,,,,,,,,,,,,
169.6,drone2,ekf,8.245342,-0.020819,10.023079,,,,,,,,,,,,,,,,
169.6,drone3,raw,8.397288,8.174132,10.010971,,,,,,,,,,,,,,,,
169.6,drone3,ekf,8.730868,8.506598,10.018515,,,,,,,,,,,,,,,,
169.6,drone3,ekf,8.719359,8.495948,10.018833,,,,,,,,,,,,,,,,
169.6,drone1,ekf,8.510509,-8.283995,9.99693,,,,,,,,,,,,,,,,
169.6,drone2,ekf,8.243996,-0.020763,10.023227,,,,,,,,,,,,,,,,
169.6,drone2,ekf,8.242739,-0.02071,10.023365,,,,,,,,,,,,,,,,
169.6,drone2,ekf,8.241562,-0.020661,10.023494,,,,,,,,,,,,,,,,
169.6,drone3,ekf,8.708584,8.485978,10.019131,,,,,,,,,,,,,,,,
169.6,drone1,ekf,8.506496,-8.28068,9.997291,,,,,,,,,,,,,,,,
169.6,drone1,ekf,8.502747,-8.277583,9.997629,,,,,,,,,,,,,,,,
169.6,drone1,ekf,8.499238,-8.274685,9.997946,,,,,,,,,,,,,,,,
169.62,drone3,raw,8.397288,8.174132,10.010972,,,,,,,,,,,,,,,,
169.62,drone1,raw,8.40842,-8.177351,9.990357,,,,,,,,,,,,,,,,
169.62,drone2,raw,8.221056,-0.019136,10.010094,,,,,,,,,,,,,,,,
169.64,drone3,raw,8.397288,8.174132,10.010972,,,,,,,,,,,,,,,,
169.64,drone2,raw,8.221056,-0.019136,10.010094,,,,,,,,,,,,,,,,
169.64,drone1,raw,8.40842,-8.17735,9.990357,,,,,,,,,,,,,,,,
169.652,drone3,ekf,8.744151,8.518769,10.019369,,,,,,,,,,,,,,,,
169.652,drone3,ekf,8.731725,8.507276,10.019671,,,,,,,,,,,,,,,,
169.652,drone3,ekf,8.720123,8.496545,10.019954,,,,,,,,,,,,,,,,
169.652,drone3,ekf,8.709266,8.486502,10.020219,,,,,,,,,,,,,,,,
169.652,drone2,ekf,8.244405,-0.020731,10.023752,,,,,,,,,,,,,,,,
169.656,drone2,ekf,8.243381,-0.020687,10.023887,,,,,,,,,,,,,,,,
169.656,drone1,ekf,8.512906,-8.285139,9.997844,,,,,,,,,,,,,,,,
169.656,drone2,ekf,8.242124,-0.020636,10.024006,,,,,,,,,,,,,,,,
169.656,drone1,ekf,8.508745,-8.281731,9.99818,,,,,,,,,,,,,,,,
169.656,drone2,ekf,8.240948,-0.020589,10.024117,,,,,,,,,,,,,,,,
169.656,drone1,ekf,8.504863,-8.278551,9.998494,,,,,,,,,,,,,,,,
169.656,drone1,ekf,8.501232,-8.275577,9.998788,,,,,,,,,,,,,,,,
169.66,drone1,raw,8.40842,-8.17735,9.990358,,,,,,,,,,,,,,,,
169.66,drone3,raw,8.397288,8.174132,10.010973,,,,,,,,,,,,,,,,
169.66,drone2,raw,8.221056,-0.019136,10.010094,,,,,,,,,,,,,,,,
169.68,drone3,raw,8.397288,8.174132,10.010974,,,,,,,,,,,,,,,,
169.68,drone2,raw,8.221056,-0.019136,10.010095,,,,,,,,,,,,,,,,
169.68,drone1,raw,8.40842,-8.17735,9.990358,,,,,,,,,,,,,,,,
169.7,drone3,ekf,8.740759,8.516466,10.019973,,,,,,,,,,,,,,,,
169.7,drone3,raw,8.397288,8.174132,10.010974,,,,,,,,,,,,,,,,
169.56,drone1,raw,8.40842,-8.17735,9,0.003425,,,,,,,,,,,,,,,
169.7,drone2,raw,8.221056,-0.019136,10.010096,,,,,,,,,,,,,,,,
169.7,drone2,ekf,8.243117,-0.020599,10.02369,,,,,,,,,,,,,,,,
169.7,drone3,ekf,8.728513,8.505111,10.020253,,,,,,,,,,,,,,,,
169.7,drone1,ekf,8.507058,-8.279873,9.99951,,,,,,,,,,,,,,,,
169.7,drone3,ekf,8.717076,8.494505,10.020516,,,,,,,,,,,,,,,,
169.7,drone3,ekf,8.706368,8.484577,10.020762,,,,,,,,,,,,,,,,
169.7,drone1,ekf,8.503294,-8.276806,9.999776,,,,,,,,,,,,,,,,
169.7,drone2,ekf,8.241847,-0.02055,10.023817,,,,,,,,,,,,,,,,
169.7,drone2,ekf,8.240661,-0.020505,10.023936,,,,,,,,,,,,,,,,
169.7,drone2,ekf,8.23955,-0.020462,10.024048,,,,,,,,,,,,,,,,
169.7,drone1,ekf,8.49977,-8.273934,10.000026,,,,,,,,,,,,,,,,
169.7,drone1,raw,8.40842,-8.17735,9.990359,,,,,,,,,,,,,,,,
169.72,drone3,raw,8.397288,8.174132,10.010974,,,,,,,,,,,,,,,,
169.72,drone2,raw,8.221056,-0.019136,10.010097,,,,,,,,,,,,,,,,
169.72,drone1,raw,8.40842,-8.17735,9.99036,,,,,,,,,,,,,,,,
169.74,drone2,raw,8.221056,-0.019136,10.010097,,,,,,,,,,,,,,,,
169.74,drone3,raw,8.397288,8.174132,10.010974,,,,,,,,,,,,,,,,
169.74,drone1,raw,8.40842,-8.177351,9.99036,,,,,,,,,,,,,,,,
169.752,drone2,ekf,8.241556,-0.020611,10.023028,,,,,,,,,,,,,,,,
169.752,drone1,ekf,8.512822,-8.283725,9.999671,,,,,,,,,,,,,,,,
169.752,drone2,ekf,8.240332,-0.020561,10.023179,,,,,,,,,,,,,,,,
169.752,drone1,ekf,8.50871,-8.280402,9.999942,,,,,,,,,,,,,,,,
169.752,drone1,ekf,8.504869,-8.2773,10.000196,,,,,,,,,,,,,,,,
169.752,drone1,ekf,8.501275,-8.274397,10.000434,,,,,,,,,,,,,,,,
169.752,drone3,ekf,8.741864,8.518443,10.020993,,,,,,,,,,,,,,,,
169.756,drone3,ekf,8.73295,8.510219,10.021245,,,,,,,,,,,,,,,,
169.756,drone2,ekf,8.239408,-0.02053,10.023231,,,,,,,,,,,,,,,,
169.756,drone2,ekf,8.23832,-0.020486,10.023367,,,,,,,,,,,,,,,,
169.756,drone3,ekf,8.721182,8.499273,10.021479,,,,,,,,,,,,,,,,
169.756,drone3,ekf,8.710177,8.489037,10.021699,,,,,,,,,,,,,,,,
169.76,drone2,raw,8.221056,-0.019136,10.010098,,,,,,,,,,,,,,,,
169.76,drone1,raw,8.40842,-8.177351,9.990361,,,,,,,,,,,,,,,,
169.76,drone3,raw,8.397288,8.174132,10.010976,,,,,,,,,,,,,,,,
169.78,drone3,raw,8.397288,8.174132,10.010976,,,,,,,,,,,,,,,,
169.78,drone2,raw,8.221056,-0.019136,10.010098,,,,,,,,,,,,,,,,
169.78,drone1,raw,8.40842,-8.177351,9.990362,,,,,,,,,,,,,,,,
169.8,drone3,raw,8.397288,8.174132,10.010976,,,,,,,,,,,,,,,,
169.8,drone1,raw,8.40842,-8.17735,9.990362,,,,,,,,,,,,,,,,
169.8,drone2,raw,8.221056,-0.019136,10.010099,,,,,,,,,,,,,,,,
169.8,drone2,ekf,8.240389,-0.02025,10.022162,,,,,,,,,,,,,,,,
169.8,drone1,ekf,8.512797,-8.283336,10.000639,,,,,,,,,,,,,,,,
169.8,drone1,ekf,8.508706,-8.280043,10.000877,,,,,,,,,,,,,,,,
169.8,drone1,ekf,8.504885,-8.276968,10.0011,,,,,,,,,,,,,,,,
169.8,drone1,ekf,8.501307,-8.274089,10.001308,,,,,,,,,,,,,,,,
169.8,drone3,ekf,8.738381,8.515571,10.021734,,,,,,,,,,,,,,,,
169.8,drone2,ekf,8.239212,-0.020213,10.02234,,,,,,,,,,,,,,,,
169.8,drone3,ekf,8.726224,8.504253,10.021956,,,,,,,,,,,,,,,,
169.8,drone3,ekf,8.714868,8.493682,10.022164,,,,,,,,,,,,,,,,
169.8,drone3,ekf,8.704237,8.483784,10.022358,,,,,,,,,,,,,,,,
169.8,drone2,ekf,8.238112,-0.020179,10.022507,,,,,,,,,,,,,,,,
169.8,drone2,ekf,8.237083,-0.020146,10.022663,,,,,,,,,,,,,,,,
169.82,drone1,raw,8.40842,-8.17735,9.990362,,,,,,,,,,,,,,,,
169.82,drone3,raw,8.397288,8.174132,10.010977,,,,,,,,,,,,,,,,
169.82,drone2,raw,8.221056,-0.019136,10.010099,,,,,,,,,,,,,,,,
169.84,drone3,raw,8.397288,8.174132,10.010978,,,,,,,,,,,,,,,,
169.84,drone2,raw,8.221056,-0.019136,10.0101,,,,,,,,,,,,,,,,
169.84,drone1,raw,8.40842,-8.17735,9.990363,,,,,,,,,,,,,,,,
169.852,drone2,ekf,8.240413,-0.020359,10.020601,,,,,,,,,,,,,,,,
169.852,drone2,ekf,8.239228,-0.020318,10.020832,,,,,,,,,,,,,,,,
169.852,drone1,ekf,8.514513,-8.284694,10.001265,,,,,,,,,,,,,,,,
169.852,drone2,ekf,8.238121,-0.02028,10.021049,,,,,,,,,,,,,,,,
169.852,drone1,ekf,8.510339,-8.281336,10.001483,,,,,,,,,,,,,,,,
169.852,drone1,ekf,8.506442,-8.278201,10.001687,,,,,,,,,,,,,,,,
169.852,drone1,ekf,8.502796,-8.275267,10.001879,,,,,,,,,,,,,,,,
169.74,drone1,raw,8.40842,-8.177351,9.99036,0.853137,-0.005418,,,,,,,,,,,,,,
169.852,drone2,ekf,8.237085,-0.020244,10.021251,,,,,,,,,,,,,,,,
169.852,drone3,ekf,8.727849,8.505334,10.022486,,,,,,,,,,,,,,,,
169.852,drone3,ekf,8.716376,8.494668,10.022678,,,,,,,,,,,,,,,,
169.852,drone3,ekf,8.705639,8.484686,10.022857,,,,,,,,,,,,,,,,
169.86,drone1,raw,8.40842,-8.17735,9.990364,,,,,,,,,,,,,,,,
169.86,drone2,raw,8.221056,-0.019136,10.010101,,,,,,,,,,,,,,,,
169.86,drone3,raw,8.397288,8.174132,10.010979,,,,,,,,,,,,,,,,
169.88,drone2,raw,8.221056,-0.019136,10.010101,,,,,,,,,,,,,,,,
169.88,drone3,raw,8.397288,8.174132,10.010979,,,,,,,,,,,,,,,,
169.88,drone1,raw,8.40842,-8.177351,9.990365,,,,,,,,,,,,,,,,
169.9,drone1,raw,8.40842,-8.177351,9.990365,,,,,,,,,,,,,,,,
169.9,drone3,ekf,8.737561,8.513647,10.023086,,,,,,,,,,,,,,,,
169.9,drone2,ekf,8.241023,-0.020743,10.020107,,,,,,,,,,,,,,,,
169.9,drone3,raw,8.397288,8.174132,10.01098,,,,,,,,,,,,,,,,
169.9,drone2,raw,8.221056,-0.019136,10.010101,,,,,,,,,,,,,,,,
169.9,drone1,ekf,8.514402,-8.284831,10.001954,,,,,,,,,,,,,,,,
169.9,drone3,ekf,8.725425,8.502389,10.023263,,,,,,,,,,,,,,,,
169.9,drone2,ekf,8.239823,-0.020689,10.020354,,,,,,,,,,,,,,,,
169.9,drone1,ekf,8.510254,-8.281486,10.002149,,,,,,,,,,,,,,,,
169.9,drone3,ekf,8.714089,8.491872,10.023429,,,,,,,,,,,,,,,,
169.9,drone1,ekf,8.506379,-8.278361,10.002331,,,,,,,,,,,,,,,,
169.9,drone3,ekf,8.703477,8.482028,10.023585,,,,,,,,,,,,,,,,
169.9,drone1,ekf,8.502752,-8.275436,10.002501,,,,,,,,,,,,,,,,
169.9,drone2,ekf,8.238702,-0.020639,10.020585,,,,,,,,,,,,,,,,
169.9,drone2,ekf,8.237652,-0.020592,10.020801,,,,,,,,,,,,,,,,
169.92,drone2,raw,8.221056,-0.019136,10.010103,,,,,,,,,,,,,,,,
169.92,drone1,raw,8.40842,-8.177351,9.990365,,,,,,,,,,,,,,,,
169.92,drone3,raw,8.397288,8.174132,10.010981,,,,,,,,,,,,,,,,
169.94,drone3,raw,8.397288,8.174132,10.010982,,,,,,,,,,,,,,,,
169.94,drone1,raw,8.40842,-8.17735,9.990367,,,,,,,,,,,,,,,,
169.94,drone2,raw,8.221056,-0.019136,10.010103,,,,,,,,,,,,,,,,
169.952,drone1,ekf,8.516032,-8.286728,10.002923,,,,,,,,,,,,,,,,
169.952,drone1,ekf,8.511804,-8.283298,10.003086,,,,,,,,,,,,,,,,
169.952,drone1,ekf,8.507856,-8.280096,10.003239,,,,,,,,,,,,,,,,
169.952,drone1,ekf,8.504162,-8.277099,10.003382,,,,,,,,,,,,,,,,
169.952,drone2,ekf,8.241046,-0.021846,10.020226,,,,,,,,,,,,,,,,
169.952,drone2,ekf,8.239838,-0.021754,10.02047,,,,,,,,,,,,,,,,
169.952,drone2,ekf,8.23871,-0.021668,10.020699,,,,,,,,,,,,,,,,
169.952,drone2,ekf,8.237654,-0.021588,10.020913,,,,,,,,,,,,,,,,
169.952,drone3,ekf,8.739122,8.514229,10.023736,,,,,,,,,,,,,,,,
169.952,drone3,ekf,8.726862,8.502885,10.023893,,,,,,,,,,,,,,,,
169.952,drone3,ekf,8.715415,8.492294,10.024039,,,,,,,,,,,,,,,,
169.952,drone3,ekf,8.704704,8.482383,10.024176,,,,,,,,,,,,,,,,
169.96,drone3,raw,8.397288,8.174132,10.010982,,,,,,,,,,,,,,,,
169.96,drone1,raw,8.40842,-8.17735,9.990367,,,,,,,,,,,,,,,,
169.96,drone2,raw,8.221056,-0.019136,10.010103,,,,,,,,,,,,,,,,
169.98,drone1,raw,8.40842,-8.17735,9.990367,,,,,,,,,,,,,,,,
169.98,drone2,raw,8.221056,-0.019136,10.010104,,,,,,,,,,,,,,,,
169.98,drone3,raw,8.397288,8.174132,10.010983,,,,,,,,,,,,,,,,
170,drone2,raw,8.221056,-0.019136,10.010105,,,,,,,,,,,,,,,,
170,drone2,ekf,8.240154,-0.023058,10.021364,,,,,,,,,,,,,,,,
170,drone1,raw,8.40842,-8.17735,9.990367,,,,,,,,,,,,,,,,
170,drone2,ekf,8.238983,-0.022925,10.021569,,,,,,,,,,,,,,,,
170,drone3,ekf,8.73635,8.511051,10.02452,,,,,,,,,,,,,,,,
170,drone3,ekf,8.724249,8.499875,10.02465,,,,,,,,,,,,,,,,
170,drone2,ekf,8.237889,-0.022801,10.021761,,,,,,,,,,,,,,,,
170,drone1,ekf,8.515202,-8.287201,10.003976,,,,,,,,,,,,,,,,
170,drone1,ekf,8.511024,-8.283773,10.004103,,,,,,,,,,,,,,,,
170,drone3,ekf,8.712946,8.489436,10.024771,,,,,,,,,,,,,,,,
170,drone3,raw,8.397288,8.174132,10.010984,,,,,,,,,,,,,,,,
170,drone1,ekf,8.507122,-8.280571,10.004222,,,,,,,,,,,,,,,,
170,drone1,ekf,8.503469,-8.277574,10.004334,,,,,,,,,,,,,,,,
170,drone3,ekf,8.702365,8.479664,10.024885,,,,,,,,,,,,,,,,
170,drone2,ekf,8.236864,-0.022685,10.021941,,,,,,,,,,,,,,,,
17,-0.00199,,,,,,,,,,,,,,,,,,,,
169.9,drone1,ekf,8.502752,-8.275436,10.002501,,,,,,,,,,,,,,,,
170.02,drone1,raw,8.40842,-8.17735,9.990369,,,,,,,,,,,,,,,,
170.02,drone2,raw,8.221056,-0.019136,10.010106,,,,,,,,,,,,,,,,
170.04,drone3,raw,8.397288,8.174132,10.010985,,,,,,,,,,,,,,,,
170.04,drone2,raw,8.221056,-0.019136,10.010106,,,,,,,,,,,,,,,,
170.04,drone1,raw,8.40842,-8.177351,9.990369,,,,,,,,,,,,,,,,
170.048,drone2,ekf,8.23865,-0.023573,10.022069,,,,,,,,,,,,,,,,
170.048,drone3,ekf,8.734205,8.508524,10.024836,,,,,,,,,,,,,,,,
170.048,drone3,ekf,8.722231,8.497484,10.024955,,,,,,,,,,,,,,,,
170.048,drone2,ekf,8.237534,-0.023424,10.02225,,,,,,,,,,,,,,,,
170.048,drone1,ekf,8.5144,-8.287057,10.005142,,,,,,,,,,,,,,,,
